cluster_id,anchor_index,n_samples,class_0,class_1,mi_mean_all,mi_mean_top30,mi_mean_rest,mi_delta_top30_rest,mi_ratio_top30_all,acc_top30,f1_top30,top30_features
10,40869,100,100,0,0.0,0.0,0.0,0.0,0.0,,,[]
11,41314,100,94,6,0.010240451918437251,0.11940826381927742,0.006864127839029823,0.1125441359802476,11.660448656986594,0.9666666666666667,0.6666666666666666,"['perm_android.permission.READ_PHONE_STATE', 'suspicious_getExternalStorageDirectory', 'suspicious_getSystemService', 'suspicious_getPackageInfo', 'intent_android.intent.action.MAIN', 'perm_android.permission.ACCESS_NETWORK_STATE', 'suspicious_Cipher', 'suspicious_getSubscriberId', 'perm_android.permission.ACCESS_WIFI_STATE', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'intent_com.sogou.androidtool.service.weatherservice', 'intent_com.easou.eyou.START_EPAY_PROXY_SERVICE', 'perm_android.permission.WRITE_APN_STORAGE', 'perm_android.permission.BROADCAST_PACKAGE_ADDED', 'intent_com.punchbox.service', 'perm_com.android.agedlauncher.permission.WRITE_SETTINGS', 'intent_com.excelliance.dualaid.platform.gameplugin.action.START_FROM_SHORTCUT', 'perm_android.permission.READ_CALL_LOG', 'perm_android.permission.GET_TASKS', 'perm_android.permission.REORDER_TASKS', 'intent_com.kingroot.kinguser.service.IKCommonManagerInterface', 'intent_android.intent.action.IMEDIATE_NOTIFY_ALARM', 'perm_com.android.launcher.permission.CREATE_SHORTCUT', 'intent_com.excelliance.open.action.apkverchk', 'suspicious_system/bin/su', 'perm_com.meizu.flyme.launcher.permission.WRITE_SETTINGS', 'suspicious_Ljava/lang/System;->loadLibrary', 'intent_show_notificationcenter', 'perm_net.qihoo.launcher.permission.READ_SETTINGS', 'perm_com.samsung.svoice.sync.WRITE_DATABASE']"
12,70128,100,100,0,0.0,0.0,0.0,0.0,0.0,,,[]
13,8122,100,98,2,0.007931017378655376,0.08129654025178362,0.0056619805887648126,0.07563455966301881,10.250455442270967,0.9666666666666667,0.0,"['intent_show_notificationcenter', 'perm_android.permission.ACCESS_NETWORK_STATE', 'perm_android.permission.UPDATE_APP_OPS_STATS', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'perm_com.google.android.c2dm.permission.RECEIVE', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getPackageInfo', 'perm_android.permission.MOUNT_FORMAT_FILESYSTEMS', 'intent_com.sogou.androidtool.action.specialdetail', 'perm_android.permission.READ_EXTERNAL_STORAGE', 'suspicious_getSystemService', 'suspicious_Cipher', 'suspicious_getDeviceId', 'intent_android.intent.action.MAIN', 'intent_com.google.firebase.MESSAGING_EVENT', 'intent_cn.jpush.android.intent.DaemonService', 'intent_com.google.firebase.INSTANCE_ID_EVENT', 'perm_android.permission.ACCESS_WIFI_STATE', 'perm_android.permission.ACCOUNT_MANAGER', 'intent_com.baidu.autoupdatesdk.ACTION_AS_DOWNLOAD_COMPLETE', 'perm_com.facebook.permission.prod.FB_APP_COMMUNICATION', 'intent_com.umeng.messge.registercallback.action', 'n_activities', 'perm_android.permission.CHANGE_WIMAX_STATE', 'perm_android.Manifest.permission.READ_SMS', 'intent_com.aspire.purchaseservice.BIND', 'perm_org.adwfreak.launcher.permission.WRITE_SETTINGS', 'perm_android.permission.BATTERY_STATS', 'intent_com.qihoo.appstore.ACTION_UNLOCK_BROADCAST_RECEIVE']"
14,37725,100,70,30,0.02279418984101299,0.19652388335826335,0.01742110653635576,0.1791027768219076,8.621665640630185,0.8666666666666667,0.8,"['suspicious_getSubscriberId', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.google.android.c2dm.permission.RECEIVE', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'suspicious_getCellLocation', 'intent_android.intent.action.USER_PRESENT', 'perm_com.android.launcher.permission.UNINSTALL_SHORTCUT', 'intent_com.google.android.gms.iid.InstanceID', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.GET_TASKS', 'perm_com.htc.launcher.permission.UPDATE_SHORTCUT', 'intent_android.intent.action.DOWNLOAD_NOTIFICATION_CLICKED', 'perm_com.sec.android.provider.badge.permission.WRITE', 'suspicious_adb_enabled', 'intent_android.intent.action.PACKAGE_REMOVED', 'n_providers', 'perm_com.anddoes.launcher.permission.UPDATE_COUNT', 'perm_android.permission.GET_PACKAGE_SIZE', 'intent_cn.egame.terminal.sdk.RECEIVER_CMD', 'perm_com.google.android.providers.gsf.permission.READ_GSERVICES', 'intent_com.excelliance.kxqp.action.GENERIC', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.READ_SMS', 'perm_com.oppo.launcher.permission.WRITE_SETTINGS', 'suspicious_system/bin/su', 'intent_com.qihoo.appstore.ACTION_STABLE_NOTIFICATION_CLICK', 'intent_com.door.pay.sdk.app.action']"
15,41615,100,77,23,0.018537850879255715,0.11928560807151953,0.015421940863000128,0.1038636672085194,6.4347053414375495,0.9666666666666667,0.9230769230769231,"['suspicious_getSubscriberId', 'perm_android.permission.READ_PHONE_STATE', 'intent_android.intent.action.USER_PRESENT', 'intent_android.intent.action.SIG_STR', 'perm_com.google.android.c2dm.permission.RECEIVE', 'intent_com.excelliance.dualaid.act.action.ext', 'suspicious_Ljava/lang/Runtime;->exec', 'intent_cn.xiaoneng.xpush.service', 'intent_com.qihoo.appstore.launcher.shortcut.GAME_RESERVATION', 'perm_android.permission.GET_TASKS', 'intent_com.google.android.c2dm.intent.RECEIVE', 'intent_com.excelliance.dualaid.platform.gameplugin.action.START_FROM_SHORTCUT', 'suspicious_Ldalvik/system/DexClassLoader;', 'perm_com.fede.launcher.permission.READ_SETTINGS', 'perm_android.permission.EXPAND_STATUS_BAR', 'intent_com.qihoo.appstore.plugin.huajiao.IPluginHelperService', 'intent_com.excelliance.kxqp.NEXT_CHAPTER', 'intent_android.provider.OppoSpeechAssist.SMS_RECEIVED', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'suspicious_getCellSignalStrength', 'intent_com.easou.eyou.START_EPAY_PROXY_ACTIVITY', 'intent_com.excelliance.dualaid.action.appcrash', 'perm_qiku.permission.ACCESS_QKPARAMS', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_com.google.android.providers.talk.permission.READ_ONLY', 'suspicious_adb_enabled', 'intent_com.kingroot.kinguser.service.IKingrootAppList', 'intent_com.qihoo.appstore.launcher.shortcut.VIDEO', 'intent_com.excelliance.kxqp.action.time', 'perm_com.s.launcher.permission.WRITE_SETTINGS']"
16,37142,100,100,0,0.0,0.0,0.0,0.0,0.0,,,[]
17,62122,100,86,14,0.014480469915594825,0.1075173220316084,0.01160304149963564,0.09591428053197276,7.4249884608935925,0.9333333333333333,0.75,"['intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.google.android.c2dm.permission.RECEIVE', 'intent_com.google.android.c2dm.intent.REGISTRATION', 'perm_com.amazon.device.messaging.permission.RECEIVE', 'n_services', 'suspicious_getSubscriberId', 'intent_com.amazon.device.messaging.intent.REGISTRATION', 'intent_com.qihoo.appstore.plugin.streamapp.IPluginHelperServiceStreamApp', 'perm_android.permission.GET_TASKS', 'perm_android.permission.UPDATE_DEVICE_STATS', 'suspicious_system/bin/su', 'perm_android.permission.BROADCAST_PACKAGE_CHANGED', 'intent_com.amazon.device.messaging.intent.RECEIVE', 'intent_android.intent.action.USER_PRESENT', 'intent_com.android.vending.INSTALL_REFERRER', 'intent_android.intent.action.VIEW', 'perm_com.yulong2.android.launcher.permission.READ_SETTINGS', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.print', 'n_used_permissions', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'intent_com.qihoo.appstore.stable_notification_broadcast', 'intent_com.qihoo360.daemon.pcdaemon.ACTION_START_OPERATE_AUTHOR', 'perm_com.s.launcher.permission.READ_SETTINGS', 'perm_com.google.android.providers.gsf.permission.READ_GSERVICES', 'intent_cn.jpush.android.intent.CONNECTION', 'intent_com.umeng.message.autoupdate.handler.action', 'intent_com.umeng.message.disablecallback.action', 'intent_co.ronash.pushe.RECEIVE', 'intent_com.qihoo.appstore.APPWATCHER_CHANGE_TIME', 'intent_com.qihoo360.daemon.pcdaemon.ACTION_START_OPERATE_CLIPBOARD']"
18,13604,100,97,3,0.007134616016472405,0.07754752725923601,0.0049568971120570356,0.07259063014717898,10.869194232765189,0.9666666666666667,0.0,"['suspicious_Ldalvik/system/DexClassLoader;', 'suspicious_getExternalStorageDirectory', 'perm_android.permission.ACCESS_NETWORK_STATE', 'suspicious_getPackageInfo', 'suspicious_getSystemService', 'suspicious_Ljava/lang/System;->loadLibrary', 'n_permissions', 'perm_com.lenovo.launcher.permission.READ_SETTINGS', 'perm_android.permission.GET_ACCOUNTS', 'perm_android.hardware.camera.autofocus', 'intent_android.intent.action.CHINAMOBILE_OMS_GAME', 'intent_android.accounts.AccountAuthenticator', 'perm_com.sec.android.permission.LAUNCH_PERSONAL_PAGE_SERVICE', 'perm_com.qihoo360.launcher.permission.READ_SETTINGS', 'intent_com.mobiletool.appstore.browser.highspeed', 'perm_dianxin.permission.ACCESS_LAUNCHER_DATA', 'perm_com.qiku.android.launcher3.permission.READ_UNREAD', 'perm_android.permission.READ_APP_BADGE', 'intent_com.qihoo.hongbao.LOGIN', 'intent_android.net.wifi.STATE_CHANGE', 'perm_android.permission.SET_ACTIVITY_WATCHER', 'perm_com.anddoes.launcher.permission.UPDATE_COUNT', 'suspicious_getDeviceId', 'intent_com.google.android.gms.appinvite.ACTION_PREVIEW', 'intent_com.morgoo.droidplugin.ACTION_SHORTCUT_PROXY', 'intent_com.qihoo.appstore.zhushouhelper.IZhushouHelperService', 'suspicious_Ljava/lang/System;->load', 'intent_com.qihoo.appstore.batteryrank.POWERPERCENT', 'intent_com.sina.weibo.sdk.action.ACTION_SDK_REQ_ACTIVITY', 'intent_com.qihoo.appstore.ACTION_GAME_UNION_GIFT_LiST']"
19,42181,100,97,3,0.007719476391938379,0.08715349024193954,0.005262754314103292,0.08189073592783624,11.290077955670137,0.9666666666666667,0.0,"['n_permissions', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_android.intent.action.PACKAGE_ADDED', 'suspicious_Ldalvik/system/DexClassLoader;', 'suspicious_Ljava/lang/System;->load', 'suspicious_getSystemService', 'perm_android.permission.ACCESS_NETWORK_STATE', 'suspicious_Base64', 'suspicious_getPackageInfo', 'perm_com.fede.launcher.permission.WRITE_SETTINGS', 'intent_com.yandex.metrica.IMetricaService', 'intent_android.intent.action.DOWNLOAD_NOTIFICATION_CLICKED', 'intent_com.mobutils.android.mediation.MaterialNotificationReceiver.ACTION_CLICK_NOTIFICATION', 'intent_com.secneo.plugin.action.HOURLY', 'intent_co.ronash.pushe.service.ScreenStateService', 'intent_pushy.me', 'perm_android.permission.SET_WALLPAPER_HINTS', 'perm_com.samsung.android.scloud.backup.lib.read', 'n_services', 'suspicious_Ljava/lang/System;->loadLibrary', 'intent_com.baidu.android.pushservice.action.notification.SHOW', 'intent_com.baidu.autoupdatesdk.ACTION_NEW_UPDATE', 'intent_com.google.android.gms.iid.InstanceID', 'perm_android.permission.MANAGE_ACCOUNTS', 'perm_android.permission.CHANGE_CONFIGURATION', 'intent_com.qihoo.appstore.ACTION_CHARGE_SHOW_TIPS_DLG', 'perm_android.permission.ACCESS_MOCK_LOCATION', 'n_receivers', 'intent_qcast.service.Link_service', 'perm_com.ibingo.launcher.permission.READ_SETTINGS']"
20,1655,100,100,0,0.0,0.0,0.0,0.0,0.0,,,[]
21,12414,100,99,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,1.0,,,"['n_api_calls', 'perm_android.permission.GET_TASKS', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_urls', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'n_used_permissions', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.SEND_SMS', 'n_permissions', 'suspicious_getSubscriberId', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.WRITE_SETTINGS', 'perm_android.permission.READ_SMS', 'perm_android.permission.WRITE_SMS', 'suspicious_getSystemService', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.READ_LOGS', 'suspicious_Base64', 'perm_android.permission.RECEIVE_SMS', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getPackageInfo', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.android.launcher.permission.READ_SETTINGS', 'intent_android.intent.action.PACKAGE_REMOVED', 'suspicious_getExternalStorageDirectory']"
22,63703,100,100,0,0.0,0.0,0.0,0.0,0.0,,,[]
23,49598,100,99,1,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,1.0,,,"['n_api_calls', 'perm_android.permission.GET_TASKS', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_urls', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'n_used_permissions', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.SEND_SMS', 'n_permissions', 'suspicious_getSubscriberId', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.WRITE_SETTINGS', 'perm_android.permission.READ_SMS', 'perm_android.permission.WRITE_SMS', 'suspicious_getSystemService', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.READ_LOGS', 'suspicious_Base64', 'perm_android.permission.RECEIVE_SMS', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getPackageInfo', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.android.launcher.permission.READ_SETTINGS', 'intent_android.intent.action.PACKAGE_REMOVED', 'suspicious_getExternalStorageDirectory']"
24,10804,100,96,4,0.008096604569699862,0.1069907035178679,0.005038024189859611,0.10195267932800828,13.214268104220137,1.0,1.0,"['intent_android.intent.action.MAIN', 'suspicious_getWifiState', 'suspicious_getPackageInfo', 'perm_android.permission.ACCESS_NETWORK_STATE', 'perm_android.permission.GET_TASKS', 'perm_android.permission.GET_ACCOUNTS', 'suspicious_getDeviceId', 'perm_android.permission.CHANGE_WIFI_STATE', 'suspicious_getCellLocation', 'suspicious_getSystemService', 'suspicious_Base64', 'suspicious_getExternalStorageDirectory', 'suspicious_Ldalvik/system/PathClassLoader;', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_android.permission.TRANSMIT_IR', 'perm_com.google.android.c2dm.permission.RECEIVE', 'intent_aspire.iap.SMS_DELIVERED_ACTION', 'intent_com.qihoo.appstore.ACTION_LAUNCH_SERVICE_ACTIVITY', 'intent_com.qihoo.psdk.service.action.local', 'intent_com.excelliance.kxqp.action.launcher', 'intent_com.gtp.nextlauncher.theme', 'perm_android.permission.BIND_ACCESSIBILITY_SERVICE', 'n_services', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'perm_com.android.mylauncher.permission.WRITE_SETTINGS', 'intent_android.intent.action.DOWNLOAD_WAKEUP.sogou', 'perm_xvtian.gai.receiver', 'intent_android.hardware.usb.action.USB_STATE', 'perm_com.sonymobile.home.permission.PROVIDER_ACCESS_MODIFY_CONFIGURATION', 'intent_com.baidu.android.pushservice.action.media.CLICK']"
