cluster_id,anchor_index,n_samples,class_0,class_1,base_entropy,n_selected_features,mean_reduction_ratio,mean_conditional_entropy
887,7872,50,50,0,-0.0,30,0.0,0.0
888,71920,50,41,9,0.6800770457282799,1,0.008488791830914487,0.6743040132581093
889,36765,50,33,17,0.9248187049730301,3,0.01980827575606772,0.9064996410405547
890,46768,50,50,0,-0.0,30,0.0,0.0
891,68152,50,50,0,-0.0,30,0.0,0.0
892,3304,50,50,0,-0.0,30,0.0,0.0
893,33177,50,50,0,-0.0,30,0.0,0.0
894,49266,50,47,3,0.32744491915447627,4,0.010346443286713629,0.32405702886892196
895,31058,50,50,0,-0.0,30,0.0,0.0
896,11123,50,24,26,0.9988455359952018,28,0.025378337975307103,0.9734964963975885
897,6767,50,50,0,-0.0,30,0.0,0.0
898,51668,50,50,0,-0.0,30,0.0,0.0
899,55004,50,49,1,0.14144054254182067,5,0.009187828029121601,0.14014101116060074
900,55550,50,50,0,-0.0,30,0.0,0.0
901,61276,50,50,0,-0.0,30,0.0,0.0
902,71691,50,0,50,-0.0,30,0.0,0.0
903,32735,50,49,1,0.14144054254182067,9,0.013594569663975079,0.13951771923292547
904,8934,50,50,0,-0.0,30,0.0,0.0
905,32610,50,50,0,-0.0,30,0.0,0.0
906,30041,50,49,1,0.14144054254182067,4,0.008803028550514971,0.1401954374076247
907,58340,50,50,0,-0.0,30,0.0,0.0
908,10707,50,49,1,0.14144054254182067,6,0.009041145508121542,0.14016175801595238
909,47204,50,50,0,-0.0,30,0.0,0.0
910,42594,50,50,0,-0.0,30,0.0,0.0
911,73070,50,50,0,-0.0,30,0.0,0.0
912,34376,50,50,0,-0.0,30,0.0,0.0
913,68875,50,50,0,-0.0,30,0.0,0.0
914,35841,50,48,2,0.24229218908241482,2,0.0056869441986918436,0.2409142869233243
915,51655,50,50,0,-0.0,30,0.0,0.0
916,17633,50,48,2,0.24229218908241482,2,0.005706864046004325,0.24090946049991277
917,47175,50,50,0,-0.0,30,0.0,0.0
918,6870,50,50,0,-0.0,30,0.0,0.0
919,11700,50,50,0,-0.0,30,0.0,0.0
920,48744,50,50,0,-0.0,30,0.0,0.0
921,9131,50,26,24,0.9988455359952018,4,0.0047244095912541695,0.9941265805647642
922,21771,50,26,24,0.9988455359952018,10,0.02587669727006107,0.9729987124407019
923,47252,50,46,4,0.4021791902022728,10,0.03139856872636723,0.389551339258392
924,20865,50,41,9,0.6800770457282799,13,0.015858872023867956,0.669291790893705
925,61478,50,50,0,-0.0,30,0.0,0.0
926,24896,50,2,48,0.24229218908241482,30,0.0,0.2422921890824149
927,12529,50,50,0,-0.0,30,0.0,0.0
928,71204,50,49,1,0.14144054254182067,5,0.00868191648303135,0.1402125675641579
929,27426,50,50,0,-0.0,30,0.0,0.0
930,6970,50,50,0,-0.0,30,0.0,0.0
931,46240,50,49,1,0.14144054254182067,15,0.015933121939627946,0.1391869531302947
932,58147,50,50,0,-0.0,30,0.0,0.0
933,74864,50,50,0,-0.0,30,0.0,0.0
934,16614,50,50,0,-0.0,30,0.0,0.0
935,9662,50,20,30,0.9709505944546686,4,0.015770535422126423,0.9556381837116866
936,13194,50,41,9,0.6800770457282799,1,0.007254371330452459,0.67514351430525
937,22533,50,2,48,0.24229218908241482,1,0.007019031641229818,0.24059153254082258
938,24510,50,49,1,0.14144054254182067,8,0.00948531402909447,0.14009893457936595
939,58730,50,50,0,-0.0,30,0.0,0.0
940,70858,50,50,0,-0.0,30,0.0,0.0
941,23088,50,49,1,0.14144054254182067,5,0.010145031678680642,0.14000562375708409
942,36482,50,50,0,-0.0,30,0.0,0.0
943,31037,50,38,12,0.7950402793845223,7,0.017636363737353618,0.7810186598314497
944,51774,50,50,0,-0.0,30,0.0,0.0
945,34291,50,49,1,0.14144054254182067,9,0.01168531090008248,0.13978776582834315
946,74907,50,48,2,0.24229218908241482,4,0.012141829576200499,0.23935031861493167
947,58446,50,49,1,0.14144054254182067,22,0.031106207275113415,0.1370408637084103
948,73706,50,50,0,-0.0,30,0.0,0.0
949,18658,50,49,1,0.14144054254182067,7,0.008345720319216153,0.14026011933196844
950,44217,50,37,13,0.8267463724926178,15,0.017435470488200246,0.8123316605137963
951,17572,50,50,0,-0.0,30,0.0,0.0
952,21050,50,50,0,-0.0,30,0.0,0.0
953,40596,50,50,0,-0.0,30,0.0,0.0
954,2572,50,1,49,0.14144054254182067,30,0.07499650876030658,0.13083299565402048
955,30869,50,46,4,0.4021791902022728,3,0.0146854753567956,0.39627299761554136
956,11268,50,41,9,0.6800770457282799,30,0.049993660747385364,0.6460775046220563
957,14614,50,50,0,-0.0,30,0.0,0.0
958,49807,50,50,0,-0.0,30,0.0,0.0
959,6309,50,50,0,-0.0,30,0.0,0.0
960,32259,50,50,0,-0.0,30,0.0,0.0
961,69025,50,26,24,0.9988455359952018,1,0.006460880641638601,0.9923921142077029
962,53104,50,50,0,-0.0,30,0.0,0.0
963,34155,50,50,0,-0.0,30,0.0,0.0
964,38681,50,50,0,-0.0,30,0.0,0.0
965,30429,50,49,1,0.14144054254182067,15,0.015020894251695345,0.13931597910939753
966,66588,50,47,3,0.32744491915447627,6,0.01759072203832872,0.32168492659876685
967,42765,50,50,0,-0.0,30,0.0,0.0
968,12384,50,32,18,0.9426831892554922,4,0.011578180017361063,0.9317686335909519
969,32178,50,50,0,-0.0,30,0.0,0.0
970,72478,50,50,0,-0.0,30,0.0,0.0
971,50747,50,50,0,-0.0,30,0.0,0.0
972,71196,50,50,0,-0.0,30,0.0,0.0
973,35238,50,50,0,-0.0,30,0.0,0.0
974,42421,50,49,1,0.14144054254182067,2,0.0046472417176378214,0.14078323415195496
975,38565,50,50,0,-0.0,30,0.0,0.0
976,10215,50,50,0,-0.0,30,0.0,0.0
977,45353,50,49,1,0.14144054254182067,29,0.03430764070287323,0.1365880512274764
978,58936,50,50,0,-0.0,30,0.0,0.0
979,36863,50,50,0,-0.0,30,0.0,0.0
980,34012,50,50,0,-0.0,30,0.0,0.0
981,12233,50,28,22,0.9895875212220556,1,0.007858353062344824,0.9818109930942022
982,17328,50,49,1,0.14144054254182067,10,0.015481738798701933,0.1392507970066415
983,55544,50,50,0,-0.0,30,0.0,0.0
984,46639,50,49,1,0.14144054254182067,17,0.020933585635394155,0.13847968483220485
985,62654,50,49,1,0.14144054254182067,5,0.009503586640144933,0.14009635009134536
986,49490,50,50,0,-0.0,30,0.0,0.0
987,7030,50,47,3,0.32744491915447627,26,0.033136926988530914,0.316594400775689
988,33979,50,50,0,-0.0,30,0.0,0.0
989,33200,50,50,0,-0.0,30,0.0,0.0
990,7844,50,50,0,-0.0,30,0.0,0.0
991,6554,50,50,0,-0.0,30,0.0,0.0
992,8472,50,50,0,-0.0,30,0.0,0.0
993,406,50,29,21,0.9814538950336537,1,0.006767437942643939,0.9748119667054475
994,40680,50,50,0,-0.0,30,0.0,0.0
995,56707,50,50,0,-0.0,30,0.0,0.0
996,11622,50,50,0,-0.0,30,0.0,0.0
997,65238,50,50,0,-0.0,30,0.0,0.0
998,50165,50,50,0,-0.0,30,0.0,0.0
999,29244,50,47,3,0.32744491915447627,3,0.012178730116904348,0.32345705585594237
