cluster_id,anchor_index,n_samples,class_0,class_1,base_entropy,n_selected_features,mean_reduction_ratio,mean_conditional_entropy
449,54039,30,30,0,-0.0,30,0.0,0.0
450,37417,30,30,0,-0.0,30,0.0,0.0
451,8419,30,8,22,0.8366407419411672,6,0.016685467597789105,0.8226809999505176
452,5473,30,30,0,-0.0,30,0.0,0.0
453,63958,30,30,0,-0.0,30,0.0,0.0
454,33996,30,26,4,0.5665095065529053,2,0.013354411119656486,0.558944105699204
455,57703,30,30,0,-0.0,30,0.0,0.0
456,45998,30,30,0,-0.0,30,0.0,0.0
457,71076,30,30,0,-0.0,30,0.0,0.0
458,21010,30,30,0,-0.0,30,0.0,0.0
459,53182,30,30,0,-0.0,30,0.0,0.0
460,38009,30,0,30,-0.0,30,0.0,0.0
461,66661,30,30,0,-0.0,30,0.0,0.0
462,48032,30,29,1,0.21084230031853213,4,0.011377247077117026,0.20844349537350057
463,56191,30,27,3,0.4689955935892812,30,0.010282950384907683,0.46417293516966235
464,72673,30,12,18,0.9709505944546686,3,0.01518162761129098,0.9562099841006962
465,35239,30,30,0,-0.0,30,0.0,0.0
466,64871,30,30,0,-0.0,30,0.0,0.0
467,45783,30,29,1,0.21084230031853213,30,0.04387773901379531,0.2015910168920874
468,59245,30,30,0,-0.0,30,0.0,0.0
469,72460,30,19,11,0.9480782435939055,4,0.015945373759735565,0.9329607816463268
470,52657,30,30,0,-0.0,30,0.0,0.0
471,46775,30,19,11,0.9480782435939055,8,0.029214238045889584,0.9203808600994241
472,38809,30,14,16,0.9967916319816366,2,0.01650957408519964,0.9803350266859289
473,51888,30,30,0,-0.0,30,0.0,0.0
474,12568,30,30,0,-0.0,30,0.0,0.0
475,20520,30,30,0,-0.0,30,0.0,0.0
476,30669,30,29,1,0.21084230031853213,9,0.02019951319870209,0.2065833884904033
477,539,30,15,15,1.0,1,0.008952334976854109,0.9910476650231459
478,73971,30,30,0,-0.0,30,0.0,0.0
479,44175,30,29,1,0.21084230031853213,8,0.016690471689192257,0.20732324287418158
480,10511,30,30,0,-0.0,30,0.0,0.0
481,22700,30,19,11,0.9480782435939055,1,0.011727435547056839,0.9369597170985909
482,31022,30,30,0,-0.0,30,0.0,0.0
483,33085,30,30,0,-0.0,30,0.0,0.0
484,50993,30,30,0,-0.0,30,0.0,0.0
485,68464,30,30,0,-0.0,30,0.0,0.0
486,44879,30,30,0,-0.0,30,0.0,0.0
487,1832,30,29,1,0.21084230031853213,7,0.011870866495563886,0.2083394195198333
488,19132,30,30,0,-0.0,30,0.0,0.0
489,14144,30,30,0,-0.0,30,0.0,0.0
490,23362,30,13,17,0.9871377743721863,1,0.00962622810671936,0.9776353609833204
491,25016,30,30,0,-0.0,30,0.0,0.0
492,630,30,16,14,0.9967916319816366,14,0.018639001543068044,0.9782124312150136
493,13104,30,30,0,-0.0,30,0.0,0.0
494,28903,30,30,0,-0.0,30,0.0,0.0
495,46573,30,30,0,-0.0,30,0.0,0.0
496,46437,30,30,0,-0.0,30,0.0,0.0
497,67727,30,30,0,-0.0,30,0.0,0.0
498,73699,30,30,0,-0.0,30,0.0,0.0
499,29426,30,29,1,0.21084230031853213,6,0.01248125508687503,0.2082107237851531
500,1619,30,20,10,0.9182958340544896,5,0.02412788362916407,0.8961392990332769
501,7751,30,30,0,-0.0,30,0.0,0.0
502,38172,30,27,3,0.4689955935892812,2,0.007339660013597801,0.4655533253844604
503,39237,30,30,0,-0.0,30,0.0,0.0
504,62612,30,30,0,-0.0,30,0.0,0.0
505,36832,30,7,23,0.783776947484701,5,0.028072498395681513,0.7617743703838644
506,43042,30,30,0,-0.0,30,0.0,0.0
507,25149,30,30,0,-0.0,30,0.0,0.0
508,28371,30,30,0,-0.0,30,0.0,0.0
509,62786,30,25,5,0.6500224216483541,6,0.02405899699130229,0.6343835341616373
510,8873,30,30,0,-0.0,30,0.0,0.0
511,43356,30,22,8,0.8366407419411672,9,0.025446589829532226,0.8153510881463149
512,22521,30,30,0,-0.0,30,0.0,0.0
513,67167,30,30,0,-0.0,30,0.0,0.0
514,31818,30,30,0,-0.0,30,0.0,0.0
515,37278,30,30,0,-0.0,30,0.0,0.0
516,27314,30,30,0,-0.0,30,0.0,0.0
517,62922,30,30,0,-0.0,30,0.0,0.0
518,50895,30,30,0,-0.0,30,0.0,0.0
519,56765,30,30,0,-0.0,30,0.0,0.0
520,39242,30,30,0,-0.0,30,0.0,0.0
521,35640,30,20,10,0.9182958340544896,6,0.025035219189288232,0.8953060965683254
522,24454,30,30,0,-0.0,30,0.0,0.0
523,62370,30,25,5,0.6500224216483541,12,0.01772864591381,0.6384984042989131
524,68790,30,30,0,-0.0,30,0.0,0.0
525,24998,30,30,0,-0.0,30,0.0,0.0
526,65084,30,30,0,-0.0,30,0.0,0.0
527,39850,30,30,0,-0.0,30,0.0,0.0
528,54928,30,30,0,-0.0,30,0.0,0.0
529,27078,30,28,2,0.35335933502142136,19,0.022947389172972683,0.34525066084278205
530,53547,30,30,0,-0.0,30,0.0,0.0
531,4292,30,30,0,-0.0,30,0.0,0.0
532,45341,30,30,0,-0.0,30,0.0,0.0
533,56353,30,30,0,-0.0,30,0.0,0.0
534,58683,30,28,2,0.35335933502142136,30,0.006809324792784565,0.3509531965406982
535,49507,30,30,0,-0.0,30,0.0,0.0
536,30050,30,30,0,-0.0,30,0.0,0.0
537,47953,30,30,0,-0.0,30,0.0,0.0
538,41085,30,29,1,0.21084230031853213,6,0.01380397428908963,0.2079318386258827
539,47100,30,30,0,-0.0,30,0.0,0.0
540,63097,30,30,0,-0.0,30,0.0,0.0
541,62320,30,30,0,-0.0,30,0.0,0.0
542,62098,30,30,0,-0.0,30,0.0,0.0
543,18001,30,30,0,-0.0,30,0.0,0.0
544,19863,30,29,1,0.21084230031853213,4,0.011377247077117026,0.20844349537350057
545,6214,30,24,6,0.7219280948873623,1,0.011484950541572385,0.7136367864230092
546,1027,30,30,0,-0.0,30,0.0,0.0
547,36444,30,21,9,0.8812908992306927,2,0.0068332128158241955,0.8752688509636005
548,53434,30,30,0,-0.0,30,0.0,0.0
549,43328,30,30,0,-0.0,30,0.0,0.0
550,73559,30,30,0,-0.0,30,0.0,0.0
551,36218,30,5,25,0.6500224216483541,1,0.01056676390546103,0.6431537881855399
552,14362,30,30,0,-0.0,30,0.0,0.0
553,21579,30,30,0,-0.0,30,0.0,0.0
554,14227,30,30,0,-0.0,30,0.0,0.0
555,17205,30,29,1,0.21084230031853213,22,0.037563510159810715,0.2029223234283992
556,46705,30,30,0,-0.0,30,0.0,0.0
557,3299,30,30,0,-0.0,30,0.0,0.0
558,69511,30,30,0,-0.0,30,0.0,0.0
559,67028,30,30,0,-0.0,30,0.0,0.0
560,18036,30,29,1,0.21084230031853213,12,0.02097008481174514,0.20642091939894913
561,13369,30,30,0,-0.0,30,0.0,0.0
562,22637,30,30,0,-0.0,30,0.0,0.0
563,11134,30,29,1,0.21084230031853213,23,0.028282609890115377,0.20487912979028863
564,67907,30,30,0,-0.0,30,0.0,0.0
565,34682,30,30,0,-0.0,30,0.0,0.0
566,35451,30,30,0,-0.0,30,0.0,0.0
567,32056,30,30,0,-0.0,30,0.0,0.0
568,3046,30,29,1,0.21084230031853213,4,0.00782489875409724,0.20919248066545873
569,55821,30,29,1,0.21084230031853213,5,0.010204009453037038,0.2086908634929818
570,61743,30,30,0,-0.0,30,0.0,0.0
571,5916,30,30,0,-0.0,30,0.0,0.0
572,24284,30,30,0,-0.0,30,0.0,0.0
573,29013,30,30,0,-0.0,30,0.0,0.0
574,62300,30,30,0,-0.0,30,0.0,0.0
575,33129,30,30,0,-0.0,30,0.0,0.0
576,37169,30,30,0,-0.0,30,0.0,0.0
577,10465,30,30,0,-0.0,30,0.0,0.0
578,48112,30,26,4,0.5665095065529053,3,0.014111631031968786,0.5585151334203281
579,73197,30,30,0,-0.0,30,0.0,0.0
580,59251,30,26,4,0.5665095065529053,30,0.007525528904616662,0.5622462228866013
581,62019,30,22,8,0.8366407419411672,4,0.018958805168450533,0.8207790331187167
582,14818,30,28,2,0.35335933502142136,30,0.0001950983898079654,0.35329039518413513
583,41095,30,29,1,0.21084230031853213,12,0.025219156906807726,0.20552503526420685
584,70814,30,30,0,-0.0,30,0.0,0.0
585,73115,30,21,9,0.8812908992306927,14,0.019248680761088623,0.8643272120537485
586,68033,30,30,0,-0.0,30,0.0,0.0
587,61820,30,30,0,-0.0,30,0.0,0.0
588,30881,30,30,0,-0.0,30,0.0,0.0
589,12264,30,28,2,0.35335933502142136,5,0.008568793700612743,0.3503314717774372
590,52597,30,23,7,0.783776947484701,2,0.006291895409757155,0.7788455049065482
591,12105,30,3,27,0.4689955935892812,4,0.03317404083311632,0.4534371146169988
592,34503,30,0,30,-0.0,30,0.0,0.0
593,38818,30,29,1,0.21084230031853213,30,0.05312375494160322,0.19964156562508656
594,55928,30,17,13,0.9871377743721863,1,0.01421135810623355,0.973109205960393
595,15455,30,29,1,0.21084230031853213,1,0.0036862615346700107,0.21006508045698666
596,49899,30,13,17,0.9871377743721863,27,0.040348293295808677,0.9473084499284457
597,793,30,15,15,1.0,30,0.011660394230233927,0.9883396057697661
598,24665,30,29,1,0.21084230031853213,20,0.03005777579822349,0.20450484972677604
599,47382,30,30,0,-0.0,30,0.0,0.0
600,68436,30,30,0,-0.0,30,0.0,0.0
601,28675,30,29,1,0.21084230031853213,21,0.03039753906253774,0.2044332132585643
602,55679,30,30,0,-0.0,30,0.0,0.0
603,52155,30,30,0,-0.0,30,0.0,0.0
604,10651,30,30,0,-0.0,30,0.0,0.0
605,50845,30,29,1,0.21084230031853213,9,0.017324417366538752,0.20718958030929285
606,56978,30,30,0,-0.0,30,0.0,0.0
607,22992,30,30,0,-0.0,30,0.0,0.0
608,31386,30,30,0,-0.0,30,0.0,0.0
609,57091,30,30,0,-0.0,30,0.0,0.0
610,74970,30,30,0,-0.0,30,0.0,0.0
611,73609,30,28,2,0.35335933502142136,2,0.008435667793633703,0.3503785130594014
612,5665,30,30,0,-0.0,30,0.0,0.0
613,70872,30,29,1,0.21084230031853213,5,0.007489018119477482,0.20926329851109443
614,37103,30,30,0,-0.0,30,0.0,0.0
615,26985,30,30,0,-0.0,30,0.0,0.0
616,37589,30,30,0,-0.0,30,0.0,0.0
617,8849,30,30,0,-0.0,30,0.0,0.0
618,49433,30,30,0,-0.0,30,0.0,0.0
619,44433,30,28,2,0.35335933502142136,10,0.030342921466366867,0.3426373804694588
620,17706,30,30,0,-0.0,30,0.0,0.0
621,74039,30,30,0,-0.0,30,0.0,0.0
622,52447,30,30,0,-0.0,30,0.0,0.0
623,27531,30,30,0,-0.0,30,0.0,0.0
624,30708,30,30,0,-0.0,30,0.0,0.0
625,63349,30,22,8,0.8366407419411672,3,0.015373295396105062,0.8237788166748892
626,52227,30,30,0,-0.0,30,0.0,0.0
627,61178,30,29,1,0.21084230031853213,7,0.012851857609067832,0.2081325850968701
628,32297,30,30,0,-0.0,30,0.0,0.0
629,1085,30,30,0,-0.0,30,0.0,0.0
630,66773,30,30,0,-0.0,30,0.0,0.0
631,54933,30,19,11,0.9480782435939055,9,0.014331339605382645,0.9344910123124863
632,4921,30,30,0,-0.0,30,0.0,0.0
633,23217,30,30,0,-0.0,30,0.0,0.0
634,54054,30,30,0,-0.0,30,0.0,0.0
635,12796,30,30,0,-0.0,30,0.0,0.0
636,36064,30,30,0,-0.0,30,0.0,0.0
637,24715,30,30,0,-0.0,30,0.0,0.0
638,41816,30,16,14,0.9967916319816366,7,0.02477199083369855,0.9720991188110802
639,20757,30,30,0,-0.0,30,0.0,0.0
640,5743,30,30,0,-0.0,30,0.0,0.0
641,4110,30,30,0,-0.0,30,0.0,0.0
642,60799,30,30,0,-0.0,30,0.0,0.0
643,62288,30,30,0,-0.0,30,0.0,0.0
644,64251,30,30,0,-0.0,30,0.0,0.0
645,5330,30,25,5,0.6500224216483541,30,0.005604963701663269,0.6463790695697478
646,4138,30,27,3,0.4689955935892812,3,0.013169847156134267,0.46281899330480997
647,8571,30,29,1,0.21084230031853213,10,0.019312753102961145,0.20677035502882002
648,3082,30,29,1,0.21084230031853213,1,0.00727858812438207,0.20930766605531637
649,74282,30,30,0,-0.0,30,0.0,0.0
650,28404,30,30,0,-0.0,30,0.0,0.0
651,61953,30,30,0,-0.0,30,0.0,0.0
652,38420,30,29,1,0.21084230031853213,5,0.007647125124985001,0.20922996286635676
653,23265,30,28,2,0.35335933502142136,5,0.02096374152584017,0.34595160125628954
654,18195,30,14,16,0.9967916319816366,25,0.038991263161123696,0.9579254671422348
655,59181,30,30,0,-0.0,30,0.0,0.0
656,74794,30,28,2,0.35335933502142136,7,0.016150107682661376,0.34765254371015186
657,38495,30,30,0,-0.0,30,0.0,0.0
658,54265,30,30,0,-0.0,30,0.0,0.0
659,37265,30,30,0,-0.0,30,0.0,0.0
660,62911,30,30,0,-0.0,30,0.0,0.0
661,68153,30,30,0,-0.0,30,0.0,0.0
662,9491,30,30,0,-0.0,30,0.0,0.0
663,65591,30,30,0,-0.0,30,0.0,0.0
664,41314,30,30,0,-0.0,30,0.0,0.0
665,54515,30,30,0,-0.0,30,0.0,0.0
666,59814,30,24,6,0.7219280948873623,1,0.00975745438806608,0.7148839144300353
667,37943,30,19,11,0.9480782435939055,5,0.018326619502873575,0.9307031743646071
668,71172,30,30,0,-0.0,30,0.0,0.0
669,26689,30,29,1,0.21084230031853213,12,0.020454664348276773,0.2065295918350981
670,38953,30,28,2,0.35335933502142136,30,0.0016455430665074059,0.35277786701769126
671,46328,30,30,0,-0.0,30,0.0,0.0
672,39198,30,30,0,-0.0,30,0.0,0.0
673,31927,30,30,0,-0.0,30,0.0,0.0
674,14577,30,30,0,-0.0,30,0.0,0.0
675,40641,30,30,0,-0.0,30,0.0,0.0
676,25363,30,30,0,-0.0,30,0.0,0.0
677,58278,30,29,1,0.21084230031853213,3,0.008973678870239496,0.20895026922321108
678,18228,30,24,6,0.7219280948873623,30,0.010935277677181962,0.7140336107068099
679,23403,30,30,0,-0.0,30,0.0,0.0
680,45640,30,30,0,-0.0,30,0.0,0.0
681,48289,30,30,0,-0.0,30,0.0,0.0
682,43458,30,30,0,-0.0,30,0.0,0.0
683,47959,30,29,1,0.21084230031853213,9,0.012137015886032644,0.20828330397011854
684,40490,30,25,5,0.6500224216483541,2,0.012800505106144337,0.6417018063209362
685,51961,30,30,0,-0.0,30,0.0,0.0
686,43650,30,30,0,-0.0,30,0.0,0.0
687,41879,30,30,0,-0.0,30,0.0,0.0
688,25972,30,30,0,-0.0,30,0.0,0.0
689,42375,30,30,0,-0.0,30,0.0,0.0
690,7050,30,29,1,0.21084230031853213,3,0.008982449673916346,0.20894841996678823
691,16699,30,30,0,-0.0,30,0.0,0.0
692,10950,30,30,0,-0.0,30,0.0,0.0
693,35098,30,24,6,0.7219280948873623,30,0.004047702860147291,0.7190059444728658
694,35331,30,30,0,-0.0,30,0.0,0.0
695,30973,30,30,0,-0.0,30,0.0,0.0
696,22110,30,28,2,0.35335933502142136,3,0.009834440521129209,0.34988424365856746
697,2669,30,30,0,-0.0,30,0.0,0.0
698,68143,30,28,2,0.35335933502142136,2,0.007975001077773334,0.35054129394378436
699,23471,30,28,2,0.35335933502142136,5,0.018715578842092167,0.34674601052723875
700,44536,30,30,0,-0.0,30,0.0,0.0
701,43555,30,10,20,0.9182958340544896,2,0.011267002189295472,0.9079493928817769
702,70270,30,30,0,-0.0,30,0.0,0.0
703,16112,30,25,5,0.6500224216483541,3,0.013360153084788379,0.6413380225865872
704,62200,30,0,30,-0.0,30,0.0,0.0
705,30265,30,30,0,-0.0,30,0.0,0.0
706,11360,30,30,0,-0.0,30,0.0,0.0
707,30490,30,30,0,-0.0,30,0.0,0.0
708,71929,30,29,1,0.21084230031853213,30,0.004979696276794936,0.2097923697006451
709,46989,30,29,1,0.21084230031853213,30,0.003638709251860686,0.21007510648967956
710,29675,30,29,1,0.21084230031853213,1,0.0042401974763852015,0.20994828732880633
711,45240,30,29,1,0.21084230031853213,4,0.00553366725257195,0.2096755691858026
712,58169,30,25,5,0.6500224216483541,30,0.005880884156096561,0.6461997150877749
713,31684,30,30,0,-0.0,30,0.0,0.0
714,45517,30,30,0,-0.0,30,0.0,0.0
715,22563,30,29,1,0.21084230031853213,30,0.013077858928878137,0.20808493445872625
716,6916,30,29,1,0.21084230031853213,4,0.022190221019041532,0.2061636630743008
717,20591,30,30,0,-0.0,30,0.0,0.0
718,70190,30,30,0,-0.0,30,0.0,0.0
719,9930,30,26,4,0.5665095065529053,30,0.032181182222671884,0.5482785608916504
720,72084,30,30,0,-0.0,30,0.0,0.0
721,8828,30,28,2,0.35335933502142136,5,0.005180153207565596,0.35152887952868694
722,9578,30,30,0,-0.0,30,0.0,0.0
723,35115,30,30,0,-0.0,30,0.0,0.0
724,67667,30,30,0,-0.0,30,0.0,0.0
725,29922,30,29,1,0.21084230031853213,6,0.009823172386553388,0.20877116005612578
726,51166,30,29,1,0.21084230031853213,11,0.019280076210136398,0.20677724470007044
727,37649,30,30,0,-0.0,30,0.0,0.0
728,34191,30,20,10,0.9182958340544896,30,0.011012183547856255,0.90818339177865
729,10993,30,30,0,-0.0,30,0.0,0.0
730,11696,30,30,0,-0.0,30,0.0,0.0
731,69665,30,30,0,-0.0,30,0.0,0.0
732,32787,30,30,0,-0.0,30,0.0,0.0
733,48086,30,30,0,-0.0,30,0.0,0.0
734,19071,30,25,5,0.6500224216483541,3,0.005412534339231103,0.6465041529699121
735,51831,30,30,0,-0.0,30,0.0,0.0
736,39816,30,30,0,-0.0,30,0.0,0.0
737,42814,30,30,0,-0.0,30,0.0,0.0
738,30989,30,30,0,-0.0,30,0.0,0.0
739,22321,30,29,1,0.21084230031853213,4,0.010717721535654836,0.20858255125578126
740,40093,30,30,0,-0.0,30,0.0,0.0
741,70076,30,30,0,-0.0,30,0.0,0.0
742,18392,30,30,0,-0.0,30,0.0,0.0
743,10750,30,30,0,-0.0,30,0.0,0.0
744,33078,30,30,0,-0.0,30,0.0,0.0
745,42403,30,21,9,0.8812908992306927,1,0.008123908751372727,0.8741313723819276
746,64648,30,30,0,-0.0,30,0.0,0.0
747,47145,30,30,0,-0.0,30,0.0,0.0
748,18852,30,29,1,0.21084230031853213,9,0.013996629863793696,0.2078912186813429
749,58087,30,30,0,-0.0,30,0.0,0.0
750,40228,30,29,1,0.21084230031853213,2,0.009516080660138013,0.20883590798213203
751,33972,30,29,1,0.21084230031853213,30,0.04295038635296081,0.20178654206030427
752,43856,30,30,0,-0.0,30,0.0,0.0
753,72607,30,30,0,-0.0,30,0.0,0.0
754,27885,30,30,0,-0.0,30,0.0,0.0
755,13597,30,30,0,-0.0,30,0.0,0.0
756,57068,30,29,1,0.21084230031853213,9,0.014254197577987179,0.20783691251199451
757,6795,30,30,0,-0.0,30,0.0,0.0
758,27499,30,30,0,-0.0,30,0.0,0.0
759,12827,30,30,0,-0.0,30,0.0,0.0
760,30494,30,30,0,-0.0,30,0.0,0.0
761,52576,30,30,0,-0.0,30,0.0,0.0
762,34004,30,0,30,-0.0,30,0.0,0.0
763,65512,30,21,9,0.8812908992306927,4,0.019207675425429897,0.8643633496828845
764,16237,30,30,0,-0.0,30,0.0,0.0
765,3138,30,30,0,-0.0,30,0.0,0.0
766,324,30,30,0,-0.0,30,0.0,0.0
767,45669,30,30,0,-0.0,30,0.0,0.0
768,5202,30,30,0,-0.0,30,0.0,0.0
769,4038,30,18,12,0.9709505944546686,1,0.0171941152404682,0.954255958040814
770,37742,30,30,0,-0.0,30,0.0,0.0
771,45318,30,29,1,0.21084230031853213,9,0.014359457879180023,0.20781471918795882
772,55536,30,29,1,0.21084230031853213,30,0.003867975416406639,0.2100267674841615
773,72640,30,30,0,-0.0,30,0.0,0.0
774,38725,30,30,0,-0.0,30,0.0,0.0
775,52610,30,30,0,-0.0,30,0.0,0.0
776,7409,30,30,0,-0.0,30,0.0,0.0
777,20066,30,30,0,-0.0,30,0.0,0.0
778,1167,30,0,30,-0.0,30,0.0,0.0
779,14306,30,30,0,-0.0,30,0.0,0.0
780,3929,30,0,30,-0.0,30,0.0,0.0
781,54446,30,30,0,-0.0,30,0.0,0.0
782,60280,30,30,0,-0.0,30,0.0,0.0
783,11503,30,16,14,0.9967916319816366,20,0.034426022454554145,0.9624760608765253
784,33262,30,30,0,-0.0,30,0.0,0.0
785,63084,30,30,0,-0.0,30,0.0,0.0
786,6376,30,30,0,-0.0,30,0.0,0.0
787,46697,30,30,0,-0.0,30,0.0,0.0
788,40638,30,26,4,0.5665095065529053,5,0.019051393244583652,0.5557167111667709
789,55235,30,30,0,-0.0,30,0.0,0.0
790,40015,30,30,0,-0.0,30,0.0,0.0
791,37398,30,30,0,-0.0,30,0.0,0.0
792,51693,30,30,0,-0.0,30,0.0,0.0
793,9260,30,30,0,-0.0,30,0.0,0.0
794,8430,30,30,0,-0.0,30,0.0,0.0
795,14957,30,30,0,-0.0,30,0.0,0.0
796,33817,30,30,0,-0.0,30,0.0,0.0
797,2976,30,30,0,-0.0,30,0.0,0.0
798,33103,30,30,0,-0.0,30,0.0,0.0
799,62121,30,28,2,0.35335933502142136,1,0.008867551276831814,0.35022590299897177
800,60775,30,30,0,-0.0,30,0.0,0.0
801,51755,30,30,0,-0.0,30,0.0,0.0
802,62728,30,25,5,0.6500224216483541,30,0.006179279986813226,0.6460057511072825
803,57241,30,30,0,-0.0,30,0.0,0.0
804,8913,30,30,0,-0.0,30,0.0,0.0
805,68785,30,29,1,0.21084230031853213,26,0.03926963954824838,0.20256259918349992
806,71782,30,30,0,-0.0,30,0.0,0.0
807,59384,30,27,3,0.4689955935892812,2,0.005335816870251977,0.46649311898893375
808,49610,30,30,0,-0.0,30,0.0,0.0
809,4243,30,26,4,0.5665095065529053,30,0.0020025166659976205,0.5653750618245871
810,18156,30,30,0,-0.0,30,0.0,0.0
811,62979,30,30,0,-0.0,30,0.0,0.0
812,21339,30,25,5,0.6500224216483541,1,0.01030404168322517,0.6433245635206586
813,17687,30,30,0,-0.0,30,0.0,0.0
814,71418,30,30,0,-0.0,30,0.0,0.0
815,59429,30,28,2,0.35335933502142136,8,0.01661384336515978,0.3474886783777585
816,72670,30,30,0,-0.0,30,0.0,0.0
817,44929,30,29,1,0.21084230031853213,11,0.019917547731086067,0.20664283873820585
818,60803,30,1,29,0.21084230031853213,30,0.0,0.2108423003185322
819,3830,30,25,5,0.6500224216483541,4,0.02261278788891969,0.6353236025045781
820,11592,30,29,1,0.21084230031853213,10,0.014083827254550065,0.207872833782894
821,402,30,20,10,0.9182958340544896,30,0.011544728197061848,0.9076943582458367
822,405,30,30,0,-0.0,30,0.0,0.0
823,2681,30,29,1,0.21084230031853213,2,0.0046531335304575904,0.20986122294128126
824,67441,30,28,2,0.35335933502142136,6,0.015943381288691768,0.34772559241125633
825,48668,30,30,0,-0.0,30,0.0,0.0
826,21425,30,30,0,-0.0,30,0.0,0.0
827,67533,30,24,6,0.7219280948873623,3,0.012395659754959291,0.7129793198555924
828,1080,30,30,0,-0.0,30,0.0,0.0
829,14699,30,28,2,0.35335933502142136,3,0.013856528402315623,0.3484630013594738
830,59950,30,30,0,-0.0,30,0.0,0.0
831,57608,30,30,0,-0.0,30,0.0,0.0
832,63363,30,30,0,-0.0,30,0.0,0.0
833,10607,30,27,3,0.4689955935892812,2,0.01101304775984062,0.4638305227179277
834,33619,30,25,5,0.6500224216483541,30,0.004333830525002281,0.6472053346354786
835,17861,30,30,0,-0.0,30,0.0,0.0
836,18239,30,30,0,-0.0,30,0.0,0.0
837,2150,30,30,0,-0.0,30,0.0,0.0
838,64043,30,30,0,-0.0,30,0.0,0.0
839,66535,30,30,0,-0.0,30,0.0,0.0
840,50492,30,29,1,0.21084230031853213,9,0.016653993184209882,0.20733093408608425
841,6708,30,30,0,-0.0,30,0.0,0.0
842,46235,30,23,7,0.783776947484701,1,0.00903695750127933,0.7766939885197992
843,48224,30,30,0,-0.0,30,0.0,0.0
844,10127,30,30,0,-0.0,30,0.0,0.0
845,74628,30,30,0,-0.0,30,0.0,0.0
846,1777,30,30,0,-0.0,30,0.0,0.0
847,74114,30,14,16,0.9967916319816366,2,0.007247108761418382,0.9895677746121939
848,49386,30,30,0,-0.0,30,0.0,0.0
849,7894,30,21,9,0.8812908992306927,4,0.011139296737857567,0.8714739383917889
850,3206,30,30,0,-0.0,30,0.0,0.0
851,62085,30,30,0,-0.0,30,0.0,0.0
852,57715,30,29,1,0.21084230031853213,14,0.023304164696073857,0.20592879662701005
853,21062,30,30,0,-0.0,30,0.0,0.0
854,50781,30,30,0,-0.0,30,0.0,0.0
855,65226,30,29,1,0.21084230031853213,5,0.014878616571694024,0.2077052585749988
856,3277,30,27,3,0.4689955935892812,1,0.012496040827008139,0.4631350055041027
857,73970,30,30,0,-0.0,30,0.0,0.0
858,29003,30,19,11,0.9480782435939055,12,0.04329698069235774,0.9070293181861755
859,8204,30,30,0,-0.0,30,0.0,0.0
860,40428,30,30,0,-0.0,30,0.0,0.0
861,57968,30,29,1,0.21084230031853213,4,0.012769395394609475,0.20814997161985588
862,54773,30,30,0,-0.0,30,0.0,0.0
863,68145,30,30,0,-0.0,30,0.0,0.0
864,38253,30,30,0,-0.0,30,0.0,0.0
865,22402,30,30,0,-0.0,30,0.0,0.0
866,897,30,30,0,-0.0,30,0.0,0.0
867,32820,30,30,0,-0.0,30,0.0,0.0
868,23402,30,28,2,0.35335933502142136,12,0.01327123289305021,0.34866982099141874
869,34025,30,30,0,-0.0,30,0.0,0.0
870,71852,30,30,0,-0.0,30,0.0,0.0
871,21917,30,28,2,0.35335933502142136,3,0.017923278705641983,0.34702597717659217
872,32005,30,30,0,-0.0,30,0.0,0.0
873,61250,30,30,0,-0.0,30,0.0,0.0
874,53621,30,30,0,-0.0,30,0.0,0.0
875,33714,30,30,0,-0.0,30,0.0,0.0
876,7100,30,30,0,-0.0,30,0.0,0.0
877,912,30,30,0,-0.0,30,0.0,0.0
878,40409,30,30,0,-0.0,30,0.0,0.0
879,50917,30,25,5,0.6500224216483541,5,0.02822615887974369,0.631674785499512
880,2402,30,30,0,-0.0,30,0.0,0.0
881,43657,30,28,2,0.35335933502142136,7,0.023623135666424745,0.34501187951121276
882,35488,30,29,1,0.21084230031853213,5,0.005812727109532168,0.20961673156363458
883,9048,30,30,0,-0.0,30,0.0,0.0
884,9109,30,30,0,-0.0,30,0.0,0.0
885,47282,30,30,0,-0.0,30,0.0,0.0
886,65160,30,0,30,-0.0,30,0.0,0.0
887,63127,30,27,3,0.4689955935892812,3,0.017167825765437704,0.4609439589537825
888,20111,30,30,0,-0.0,30,0.0,0.0
889,8793,30,30,0,-0.0,30,0.0,0.0
890,31456,30,30,0,-0.0,30,0.0,0.0
891,70602,30,30,0,-0.0,30,0.0,0.0
892,62820,30,30,0,-0.0,30,0.0,0.0
893,53277,30,30,0,-0.0,30,0.0,0.0
894,363,30,29,1,0.21084230031853213,2,0.0027020967357996367,0.21027258402707305
895,73236,30,30,0,-0.0,30,0.0,0.0
896,48391,30,29,1,0.21084230031853213,3,0.010761885290418766,0.20857323966813612
897,27937,30,30,0,-0.0,30,0.0,0.0
898,10387,30,30,0,-0.0,30,0.0,0.0
899,35585,30,29,1,0.21084230031853213,6,0.01012697705720883,0.20870710518051733
900,45481,30,29,1,0.21084230031853213,8,0.014939991713827101,0.2076923180988491
901,57925,30,30,0,-0.0,30,0.0,0.0
902,26783,30,30,0,-0.0,30,0.0,0.0
903,69496,30,30,0,-0.0,30,0.0,0.0
904,70456,30,30,0,-0.0,30,0.0,0.0
905,41053,30,30,0,-0.0,30,0.0,0.0
906,13066,30,29,1,0.21084230031853213,3,0.015051745445346636,0.20766875568502632
