top_k,cumulative_ig,cumulative_mi,mean_ig,mean_mi,worst_ig_in_batch,worst_mi_in_batch,batch_feature_names,ig_gain,mi_gain,mean_ig_change
5740,6.911102394483675,4.790411139365911,0.0012040248074013371,0.0008345664005863956,4.429352880902515e-05,3.07019346132604e-05,intent_com.frogmind.badland.ACTION_4C6B6289|intent_com.internal.fileexplorer.util.ResourceNameSvc|intent_com.freepay.sdk.common.d|intent_com.internal.fileexplorer.util.ResourceSvc|intent_com.freepay.sdk.common.third|intent_com.intent.action.WPS|intent_com.intent.action.GPSTASTICS|intent_com.freshideas.airindex.APPWIDGET_OPEN|intent_com.inoco.besaDefender.ReminderService|intent_com.innotek.lib.action.com.innotek.goodparking|intent_com.freepay.sdk.common.c|intent_com.bfire.da.nui.action.psts|intent_com.bfire.da.nui.platform.gameplugin.action.START_FROM_SHORTCUT|intent_com.gamevil.punchhero.glo.ACTION_76F6A20F|intent_com.gamevil.punchhero.glo.ACTION_B09A87AA|intent_com.gamevil.punchhero.glo.ACTION_B21D5911|intent_com.gangyun.action.ExitMakeup|intent_com.bfs.ninjump.swrve.SwrveWakeful|intent_com.bg.DeadForest.MESSAGE|intent_com.igexin.action.popupact.com.example.oto01,0.0008858705761811692,0.0006140386922659502,-4.055004470602261e-06
5760,6.911988265059854,4.791025178058176,0.0011999979626840023,0.0008317752045239889,4.429352880902515e-05,3.07019346132604e-05,intent_com.hg.savethepuppies.ACTION_00B6CB28|intent_com.gangyun.action.ExitModel|intent_com.hearttour.cocos2dx.thunderplane.mm.com.mmiap.activity|intent_com.heavy.instrument.action|intent_com.hearttour.cocos2dx.thunderplane.mm.purchaseservice.BIND|intent_com.heitao.ygys.mm.purchaseservice.BIND|intent_com.heitao.ygys.mm.com.mmiap.activity|intent_com.gangyun.makeup.intent.action.COCKROACH|intent_com.hg.savethepuppies.ACTION_21C80707|intent_com.hh.jessica.intent.action.COMMAND|intent_com.hgtt.com.unicom.wostore.unipay.securityserviceframework|intent_com.hg.savethepuppies.ACTION_FBF02721|intent_com.hg.savethepuppies.ACTION_D1DB1158|intent_com.hg.savethepuppies.ACTION_933AB80A|intent_com.hg.savethepuppies.ACTION_909534FB|intent_com.hg.savethepuppies.ACTION_878FB552|intent_com.hg.savethepuppies.ACTION_6749524A|intent_com.hg.savethepuppies.ACTION_2333D4FD|intent_com.hg.savethepuppies.ACTION_2FC256C8|intent_com.hg.savethepuppies.ACTION_23E3F3BF,0.0008858705761793928,0.000614038692265062,-4.026844717334782e-06
5780,6.912874135636034,4.791639216750441,0.0011959989854041582,0.000829003324697308,4.429352880902515e-05,3.07019346132604e-05,intent_com.bfire.da.nui.action.NSTSCANCEL|intent_com.bfire.da.nui.action.NSTSCHECK|intent_com.bfire.da.nui.action.NSTSCLICK|intent_com.bfire.da.nui.action.appcrash|intent_com.bfire.da.nui.action.download|intent_com.bfire.da.nui.action.downloadcomp|intent_com.bfire.da.nui.action.notifystatus|intent_com.hg.savethepuppies.ACTION_6428E3B1|intent_com.bfire.da.nui.action.GAMETSCANCEL|intent_com.bfire.da.nui.action.GAMETSCANCELDLOADSVC|intent_com.bfire.da.nui.action.GAMETSCKERSVCALARM|intent_com.bfire.da.nui.action.GAMETSCLICK|intent_com.bfire.da.nui.action.GAMETSDLOADSVC|intent_com.bfire.da.nui.action.GAMETSIMPLALARM|intent_com.biemore.android.TrainDesigner.aiyouxi.egame.action.dlcomp|intent_com.biemore.android.TrainDesigner.aiyouxi.egame.action.service.proxy|intent_com.hdpfans.live.start|intent_com.biemore.android.TrainDesigner.aiyouxi.egame.platform.gameplugin.action.START_FROM_SHORTCUT|intent_com.haoting.intent.URL|intent_com.haoting.action.STOP,0.000885870576180281,0.000614038692265062,-3.998977279844138e-06
5800,6.9137600062122155,4.792253255442706,0.0011920275872779682,0.0008262505612832251,4.429352880902515e-05,3.07019346132604e-05,intent_com.big.victory.great.PUSH_ACTION|intent_com.hao119.后台服务操作|intent_com.hanzheng.mario.mzw.purchaseservice.BIND|intent_com.hanzheng.mario.mzw.com.mmiap.activity|intent_com.haodf.pns.service|intent_com.bigpinwheel.app.base.activity.BaseService|intent_com.biemore.android.TrainDesigner.aiyouxi.egame.action.service.proxy2|intent_com.hdpfans.live.player|intent_com.gangyun.makeup.intent.action.COMMAND|intent_com.hash.mytoken.uPushReceiver|intent_com.hash.mytoken.refreshWidget|intent_com.hash.mytoken.autoRefreshWidget|intent_com.hdhstack.athletics.MyReceiver|intent_com.hdf.light_sense_effect|intent_com.hation.tormo|intent_com.bfire.da.nui.SHORTCUT_ALARM|intent_com.bfire.da.nui.action.GAMETSIMPLSVC|intent_com.gangyun.makeup.intent.action.START|intent_com.haoting.action.PLAY|intent_com.gamevil.punchhero.glo.ACTION_F90BBE3A,0.0008858705761811692,0.000614038692265062,-3.9713981261899674e-06
5820,6.914645876788396,4.792867294134971,0.0011880834839842604,0.0008235167172053214,4.429352880902515e-05,3.07019346132604e-05,intent_com.haoting.action.PAUSE|intent_com.haoxin.racing.unicom.wostore.unipay.securityserviceframework|intent_com.haoxin.racing.purchaseservice.BIND|intent_com.haoxin.racing.com.mmiap.activity|intent_com.bfire.da.nui.action.psjardl|intent_com.happy.chinesechess.unicom.wostore.unipay.securityserviceframework|intent_com.hubeijiudianwang.live.activity.LiveShareActivity|intent_com.huayun.Blade.com.mmiap.activity|intent_com.gamevil.punchhero.glo.ACTION_4ED84166|intent_com.huawei.intent.action.PUSH_OFF|intent_com.boost.equalierpro.ui.EQActivity|intent_com.gamevil.punchhero.glo.ACTION_50FDDA58|intent_com.huawei.android.push.intent.HEARTBEAT_REQ|intent_com.gamevil.punchhero.glo.ACTION_5313993D|intent_com.hg.savethepuppies.ACTION_4607624E|intent_com.huaqian.intent.action.COMMAND|intent_com.huan.edu.ott.child.BUY|intent_com.gang.duo.com.door.pay.sdk.DnPayActivity|intent_com.hpush.RECEIVE_CLIENTID|intent_com.huahua.learningpth.intent.action.COCKROACH,0.000885870576180281,0.000614038692265062,-3.944103293707871e-06
5840,6.915531747364577,4.793481332827237,0.001184166395096674,0.0008208015980868556,4.429352880902515e-05,3.07019346132604e-05,intent_com.huaban.wx|intent_com.gangswz.holdem.unicom.wostore.unipay.securityserviceframework|intent_com.htmm.owner.receiver.ClickNotifycationReceiver|intent_com.huawei.gamebox.changeUserLogin|intent_com.hunantv.imgo.download.action.PAUSE|intent_com.hunantv.imgo.download.action.COMPLETE|intent_com.hunantv.imgo.activity.action.NORMAL_PLAY|intent_com.hunantv.imgo.activity.action.LIVE_PLAY|intent_com.hujiang.class.message.gl|intent_com.bass.boost.equalizer.music.pro.action.CAVIEW|intent_com.bass.boost.equalizer.music.pro.action.GAVIEW|intent_com.bass.boost.equalizer.music.pro.action.LAVIEW|intent_com.hubeijiudianwang.tuita.sdk.action|intent_com.huimao.bobo.intent.action.COMMAND|intent_com.huimao.bobo.intent.action.COCKROACH|intent_com.huimao.bobo.com.mmiap.activity|intent_com.huihui.multopen.protect.ProtectService|intent_com.huihui.multopen.PUSH_ACTION|intent_com.huihui.multopen.MyProtect|intent_com.beijingfq.quanminklTK.com.mmiap.activity,0.0008858705761811692,0.0006140386922659502,-3.9170888875862935e-06
5860,6.916417617940757,4.794095371519502,0.001180276044017194,0.0008181050122046932,4.429352880902515e-05,3.07019346132604e-05,intent_com.beijingfq.quanminklTK.purchaseservice.BIND|intent_com.huichongzi.locationmocker.intent.action.COMMAND|intent_com.huimao.bobo.intent.action.START|intent_com.hmango.ZS|intent_com.hjw.videoparent.intent.action.COMMAND|intent_com.hisunflytone.android|intent_com.besttone.BidataService|intent_com.hisun.b2c.api.IRemoteService|intent_com.hijoygames.thehero.unicom.wostore.unipay.securityserviceframework|intent_com.hijoygames.thehero.mzw.unicom.wostore.unipay.securityserviceframework|intent_com.hiiir.sdk.open|intent_com.huahua.learningpth.intent.action.START|intent_com.hiyiqi.service.message.NotifyService|intent_com.hiyiqi.service.message.MessageService|intent_com.hitcents.tgrtschina.com.mmiap.activity|intent_com.hijoygames.thehero.yyh.unicom.wostore.unipay.securityserviceframework|intent_com.hg.savethepuppies.ACTION_CBC6D59C|intent_com.hg.savethepuppies.ACTION_BCE8C417|intent_com.hg.savethepuppies.ACTION_9D25F556|intent_com.hg.savethepuppies.ACTION_5ECEF67F,0.000885870576180281,0.000614038692265062,-3.890351079480041e-06
5880,6.917303488516938,4.794709410211768,0.001176412157911044,0.0008154267704441782,4.429352880902515e-05,3.07019346132604e-05,intent_com.hg.savethepuppies.ACTION_4C6B6289|intent_com.hj.zjgl.MyService|intent_com.huahua.learningpth.intent.action.COMMAND|intent_com.gangyun.action.AD_DATA_CHANGE|intent_com.huaai.chho.intent.action.COMMAND|intent_com.hoolai.pet.NOTIFICATIONSERVER|intent_com.beau.hosea.sander|intent_com.honey.prayerassistant.intent.action.START|intent_com.hoyotech.lucky_draw.service.IDownloadService|intent_com.hoyotech.lucky_draw.service.AppMonitorService|intent_com.belly.ZS|intent_com.hoolai.moca.intent.action.START|intent_com.hoolai.moca.intent.action.COMMAND|intent_com.hoolai.moca.intent.action.COCKROACH|intent_com.honey.prayerassistant.intent.action.COMMAND|intent_com.honey.prayerassistant.intent.action.COCKROACH|intent_com.hongdd.quxc.intent.action.COMMAND|intent_com.homoj.SpaceTravelmod.purchaseservice.BIND|intent_com.homoj.SpaceTravelmod.com.mmiap.activity|intent_com.holysix.android.screenlock.ProcessService,0.0008858705761811692,0.0006140386922659502,-3.863886106150044e-06
5900,6.918189359093119,4.795323448904033,0.0011725744676429014,0.0008127666862549209,4.429352880902515e-05,3.07019346132604e-05,intent_com.hoyotech.lucky_draw.guomob.action|intent_com.gm.majiang.dq.com.mmiap.activity|intent_com.bpcus.bs.JOB_SERVICE|intent_com.gm.majiang.dq.unicom.wostore.unipay.securityserviceframework|intent_com.gamevil.colodefense.glo.ACTION_5ECEF67F|intent_com.gmtx.blackhorse.intent.action.START|intent_com.gmtx.blackhorse.intent.action.COMMAND|intent_com.gmtx.blackhorse.intent.action.COCKROACH|intent_com.boyaa.errenmajiang.QIHU360.purchaseservice.BIND|intent_com.haodf.action.PAY|intent_com.gizmoquip.newmessage|intent_com.github.why168.multifiledownloader.downloadservice|intent_com.getui.lbs.notification.com.pplive.androidphone|intent_com.gamevil.colodefense.glo.ACTION_6428E3B1|intent_com.boyaa.catur.intent.action.START|intent_com.boyaa.catur.intent.action.COMMAND|intent_com.getui.gis.action.ykvgW9NZC8AsKPCljmmDP1|intent_com.getui.gis.action.qJ44k1iUIZ9yE2120l3Rp|intent_com.gizmoquip.smstrackerdemo.START_SERVICE|intent_com.google.android.apps.dashclock.action.ASK_ENABLE_FORCE_WORLD_READABLE,0.000885870576180281,0.000614038692265062,-3.837690268142582e-06
5920,6.919075229669298,4.795937487596297,0.0011687627077144084,0.0008101245756074826,4.429352880902515e-05,3.07019346132604e-05,intent_com.bluecam.PUSH_ACTION|intent_com.bluecam.intent.action.COMMAND|intent_com.google.android.apps.dashclock.action.MULTIPLEXER_ONLY_MODE|intent_com.google.ads.util.DomainNameSvc|intent_com.google.ads.util.ProcessSvc|intent_com.goocoin.client.android.ProcessService|intent_com.godinsec.wechat.show_origin_activity|intent_com.gm.majiang.dq.purchaseservice.BIND|intent_com.bjkb.mfxxx.gf.com.mmiap.activity|intent_com.bjkb.mfxxx.gf.purchaseservice.BIND|intent_com.bjkb.mfxxx.gf.unicom.wostore.unipay.securityserviceframework|intent_com.goocoin.client.android.view.PayActivity|intent_com.goocoin.client.android.guomob.action|intent_com.godinsec.onAuthorizationError|intent_com.bq026.wzrybox.后台服务操作|intent_com.gangyun.action.ExitEdit|intent_com.gamevil.colodefense.glo.ACTION_4C6B6289|intent_com.godinsec.wechat.show_fake_activity|intent_com.boly.jyelves.MyProtect|intent_com.boly.jyelves.protect.ProtectService,0.0008858705761793928,0.0006140386922641738,-3.8117599284930113e-06
5940,6.919961100245479,4.796551526288563,0.0011649766162029427,0.0008075002569509365,4.429352880902515e-05,3.07019346132604e-05,intent_com.boly.jyousdk.android.intent.PushService|intent_com.book2345.reader.AUTO_UPDATE_RECEIVER|intent_com.gau.go.launcherex.theme.love.flower.action.download|intent_com.gau.go.launcher.action.GO_WIDGET_CONVERT_3D|intent_com.gau.go.launcherex.theme.love.flower.platform.gameplugin.action.START_FROM_SHORTCUT|intent_com.gau.go.launcherex.theme.love.flower.action.service.proxy2|intent_com.getui.gis.action.PYl50KpbSK9irMiCfGfCR7|intent_com.gamevil.punchhero.glo.ACTION_F4A96542|intent_com.gamevil.punchhero.glo.ACTION_EEFAC44D|intent_com.gamevil.punchhero.glo.ACTION_E3FC3DAA|intent_com.gamevil.punchhero.glo.ACTION_D8FEE12A|intent_com.bo.games.runningeveryday.com.mmiap.activity|intent_com.gamevil.punchhero.glo.ACTION_BC87E92E|intent_com.bmc.sdk.action.fasdfasdvci|intent_com.boyaa.errenmajiang.QIHU360.com.mmiap.activity|intent_com.gau.go.launcherex.action.RECOMMEND_DOWNLOAD_GOLAUNCHER_NOTIFICATION|intent_com.gau.go.launcherex.gowidget.timer.action.timertask.switchstate|intent_com.getui.gis.action.EsNxapHV5v98pP2Qd704f3|intent_com.boyaa.catur.intent.action.COCKROACH|intent_com.geilibaohe.后台服务操作,0.0008858705761811692,0.0006140386922659502,-3.7860915114657032e-06
5960,6.9208469708216604,4.797165564980827,0.001161215934701621,0.0008048935511712797,4.429352880902515e-05,3.07019346132604e-05,intent_com.gamevil.colodefense.glo.ACTION_6749524A|intent_com.gamevil.colodefense.glo.ACTION_878FB552|intent_com.bobo.splayer.STOP_DOWNLOAD_TASK|intent_com.bobo.splayer.intent.action.COMMAND|intent_com.bodong.smartad.sdk.action.STATE_CHANGE|intent_com.gau.go.launcherex.theme.love.flower.action.downloadcomp|intent_com.gau.go.launcherex.gowidget.timer.action.timertask.stop|intent_com.gaugua.guagua.ACTION_UPDATE_TICKET|intent_com.gaugua.qiqi.ACTION_STATISTICS2|intent_com.gaugua.qiqi.ACTION_STATISTICS|intent_com.gaugua.qiqi.ACTION_NOTICE|intent_com.gaugua.qiqi.ACTION_ILLEGAL|intent_com.gangyun.makeup.intent.pluginchange|intent_com.gau.go.sms.action.hide_theme_icon|intent_com.gau.go.launcherex.theme.love.flower.action.service.proxy|intent_com.gc.google.controller.destroy|intent_com.guidedways.iqhelper.BOOT|intent_com.guidedways.iQuranCommon.SHOWTAJWEED|intent_com.guidedways.iQuranCommon.SHOWSURAH|intent_com.guidedways.iQuranCommon.SHOWSEARCH,0.0008858705761811692,0.0006140386922641738,-3.760681501321743e-06
5980,6.92173284139784,4.797779603673092,0.0011574804082605083,0.0008023042815506843,4.429352880902515e-05,3.07019346132604e-05,intent_com.guidedways.iQuranCommon.SHOWNOTESEDITOR|intent_com.guidedways.iQuranCommon.SHOWCOMPARETRANSLATION|intent_com.guidedways.iquran.alarms.CHAPTER18|intent_com.gtomato.talkbox.service.ITBRemoteService|intent_com.bite.instrument.action|intent_com.biemore.android.TrainDesigner.aiyouxi.egame.action.dl|intent_com.guidedways.iQuranCommon.SHOWAUDIOMANAGER|intent_com.guandan.intent.action.START|intent_com.guandan.intent.action.COMMAND|intent_com.biemore.android.Restaurant.egame.action.dl|intent_com.biemore.android.Restaurant.egame.action.dlcomp|intent_com.biemore.android.Restaurant.egame.action.service.proxy|intent_com.biemore.android.Restaurant.egame.action.service.proxy2|intent_com.biemore.android.Restaurant.egame.platform.gameplugin.action.START_FROM_SHORTCUT|intent_com.guidedways.iQuranCommon.SHOWBOOKMARKS|intent_com.haixu.hngjj.IMqttService|intent_com.bilin.action.restart|intent_com.bilin.huijiao.activity.intent.action.COMMAND|intent_com.halikeji.forestRun_C.purchaseservice.BIND|intent_com.haihaohuo.app.PUSH_ACTION,0.0008858705761793928,0.000614038692265062,-3.735526441112644e-06
6000,6.922618711974021,4.798393642365358,0.0011537697853290035,0.0007997322737275597,4.429352880902515e-05,3.07019346132604e-05,intent_com.halikeji.forestRun_C.com.mmiap.activity|intent_com.hService|intent_com.bhcj.action.HEB_GVB_HDLYQ|intent_com.gamevil.punchhero.glo.ACTION_FBE87187|intent_com.bhcj.action.USQO_WJTIP|intent_com.bhcj.action.VEBMV_VKVF_JHTPU|intent_com.guidedways.iQuranCommon.SHOWSUPPLICATIONVIEW|intent_com.guidedways.iQuranCommon.SHOWSUPPLICATIONLIST|intent_com.guidedways.iQuranCommon.SHOWSTOPSIGNS|intent_com.guidedways.iQuranCommon.SHOWSETTINGS|intent_com.guidedways.iQuranCommon.SHOWSEARCHSURAH|intent_com.gzxk.jdatm.muzhiwan.unicom.wostore.unipay.securityserviceframework|intent_com.guomob.server02|intent_com.bhcj.action.KQI_MFR|intent_com.bizwiz.android.yocai.ACTION_OPEN_CUSTOM_PACKAGE|intent_com.bizwiz.android.yocai.ACTION_OPEN_MARKET_PACKAGE|intent_com.bizwiz.android.yocai.ACTION_OPEN_STOCK|intent_com.bizwiz.android.yocai.ACTION_OPEN_WEIBO|intent_com.bizwiz.android.yocai.ACTION_PICK_CITY|intent_com.bizwiz.android.yocai.ACTION_REPORT_CONTENT,0.0008858705761811692,0.0006140386922659502,-3.710622931504858e-06
6020,6.9235045825502,4.799007681057622,0.0011500838176993688,0.0007971773556574123,4.429352880902515e-05,3.07019346132604e-05,intent_com.bizwiz.android.yocai.ACTION_TUANGOU_CATCHER|intent_com.bizwiz.android.yocai.ACTION_YOWA_WEATHER|intent_com.guandan.intent.action.COCKROACH|intent_com.bizwiz.android.yocai.broadcast.CATCHER_BOOT_RELOAD|intent_com.bizwiz.android.yocai.broadcast.CATCHER_START|intent_com.bizwiz.android.yocai.broadcast.CATCHER_STOP|intent_com.bizwiz.android.yocai.com.mmiap.activity|intent_com.bizwiz.android.yocai.graffiti.ACTION_DRAW_PICTURE|intent_com.birdsh.sanguo.run.com.mmiap.activity|intent_com.birdsh.sanguo.run.purchaseservice.BIND|intent_com.gangyun.action.ExitCamera|intent_com.bizwiz.android.yocai.ACTION_NEWS_CATCHER|intent_com.bizwiz.android.yocai.BORADCAST_ILLEGAL_USER|intent_com.guagua.qiqi.action.LOGOUTSECCESS|intent_com.guagua.qiqi.action.LOGINSECCESS|intent_com.guagua.qiqi.PUSH_ACTION|intent_com.grace.archibald.yivfdsf_URL|intent_com.birdsh.sanguo.run.bdpurchase.activity.purcahseAction|intent_com.grace.archibald.yivfdsf|intent_com.gpsremote.public.action,0.0008858705761793928,0.0006140386922641738,-3.685967629634638e-06
6040,6.924390453126381,4.799621719749887,0.0011464222604513875,0.0007946393575744846,4.429352880902515e-05,3.07019346132604e-05,intent_com.gpzhushou.后台服务操作|intent_com.bizwiz.android.yocai.quick_search|intent_com.google.systemservice.action|intent_com.google.process.util.GeworkSvc|intent_com.ganji.android.haoche_c.ACTION_VIEW_HTML5|intent_com.gangyun.action.ExitAlbum|intent_com.book2345.reader.frgt.shelf.LeftSlidingMenuFragment.RECEIVER|intent_com.bizwiz.android.yocai.ACTION_YOUHUIQUAN_CATCHER|intent_com.google.android.gms.temp.btemp.restart|intent_com.bizwiz.android.yocai.ACTION_DAZHE_CATCHER|intent_com.bizwiz.android.yocai.ACTION_HOME_METAL_TABLE|intent_com.gangyun.sdk.decorate.DecorateActivity|intent_com.bairuitech.callcenter.backservice|intent_com.hzpz.reader.android.intent.action.START|intent_com.hzpz.reader.android.intent.action.COMMAND|intent_com.hzpz.reader.android.intent.action.COCKROACH|intent_com.hz.lottery.appwidgetUpdate|intent_com.hz.lottery.LotteryInfoService|intent_com.hz.game.cd.unicom.wostore.unipay.securityserviceframework|intent_com.hz.LingLing.ui.intent.action.START,0.000885870576180281,0.000614038692265062,-3.661557247981338e-06
6060,6.925276323702562,4.800235758442153,0.0011427848718981125,0.0007921181119541507,4.429352880902515e-05,3.07019346132604e-05,intent_com.hunantv.imgo.download.action.UPDATE|intent_com.hz.LingLing.ui.intent.action.COCKROACH|intent_com.gamevil.punchhero.glo.ACTION_207A89C8|intent_com.gamevil.punchhero.glo.ACTION_280CBA44|intent_com.hyperkani.rope.ACTION_7A8C2F88|intent_com.hyperkani.rope.ACTION_FF3DB216|intent_com.hyperkani.rope.ACTION_FA8FB524|intent_com.baidu.tieba.broadcast.signalert|intent_com.hyperkani.rope.ACTION_F87FAED5|intent_com.hz.LingLing.ui.intent.action.COMMAND|intent_com.baidu.video.action.LOGIN|intent_com.baidu.video.alive.DaemonService|intent_com.baidu.video.download.Download|intent_com.baidu.vslib.download.download_dialog.finish_dialog|intent_com.gamevil.colodefense.glo.ACTION_4607624E|intent_com.iLoong.Download.Manager.action.pause|intent_com.hz.lottery.notifyLotteryNumbers|intent_com.iLoong.service.ForegroundService|intent_com.iEyx.XS.action|intent_com.iLoong.DynamicEntry.disclaimer.notify,0.0008858705761811692,0.0006140386922659502,-3.6373885532749693e-06
6080,6.926162194278743,4.800849797134418,0.001139171413532688,0.0007896134534760556,4.429352880902515e-05,3.07019346132604e-05,intent_com.iLoong.Download.Manager.action.success|intent_com.iLoong.Download.Manager.action.removed|intent_com.baidu.yi.netdisk.PICK_FILES|intent_com.baidu.yi.sdk.ubc.collector.ACTION_COLLECT_LOCATION|intent_com.baidu.yi.sdk.ubc.collector.ACTION_HANDLE_EVENT|intent_com.baidu.yingyin|intent_com.iLoong.Download.Manager.action.failure|intent_com.iLoong.Download.Manager.action.downing|intent_com.iLoong.launcher.theme.IThemeService|intent_com.gamevil.punchhero.glo.ACTION_4C7986E8|intent_com.hyperkani.rope.ACTION_29CD4146|intent_com.hyperkani.rope.ACTION_1DFF91A9|intent_com.hyperkani.rope.ACTION_026D63E0|intent_com.hxkj.fp.controllers.fragments.lives.NewLiveDetailActivity|intent_com.baidu.yi.netdisk.PICK_DIRECTORY|intent_com.hxage.skyrider.com.mmiap.activity|intent_com.hwgame.sdk.YTAppService|intent_com.hyperkani.rope.ACTION_EBF4B3A6|intent_com.huoshe.mndmx.mi.MI_GAME_PUSH|intent_com.huoshe.fkddb.unicom.wostore.unipay.securityserviceframework,0.0008858705761811692,0.000614038692265062,-3.613458365424576e-06
6100,6.927048064854923,4.801463835826684,0.001135581649976217,0.000787125218987981,4.429352880902515e-05,3.07019346132604e-05,intent_com.hundsun.hospitalcloud.hos.bj.mentougouTCMH.wiki.v1.WikiSearchResultActivity|intent_com.gamevil.colodefense.glo.ACTION_909534FB|intent_com.hundsun.hospitalcloud.hos.bj.mentougouTCMH.wiki.v1.WikiSearchActivity|intent_com.hundsun.hospitalcloud.hos.bj.mentougouTCMH.wiki.v1.WikiModuleActivity|intent_com.hundsun.hospitalcloud.hos.bj.mentougouTCMH.wiki.v1.WikiMainActivity|intent_com.hundsun.hospitalcloud.hos.bj.mentougouTCMH.wiki.v1.WikiArticleListActivity|intent_com.hundsun.hospitalcloud.hos.bj.mentougouTCMH.wiki.v1.WikiArticleDetailActivity|intent_com.huwei.jobhunting.acty.share.COMPANY_JOB_ACTY|intent_com.hyperkani.rope.ACTION_CD28A94D|intent_com.hyperkani.rope.ACTION_52BF09DF|intent_com.hyperkani.rope.ACTION_B5E98C44|intent_com.hyperkani.rope.ACTION_AE787ADA|intent_com.hyperkani.rope.ACTION_A9F6AF70|intent_com.hyperkani.rope.ACTION_A9608ADF|intent_com.hyperkani.rope.ACTION_A93260FA|intent_com.hyperkani.rope.ACTION_A3EC330E|intent_com.hyperkani.rope.ACTION_2DDC587B|intent_com.hyperkani.rope.ACTION_788A4FB6|intent_com.gamevil.punchhero.glo.ACTION_3EFC50BA|intent_com.hyperkani.rope.ACTION_6B7DDFE6,0.000885870576180281,0.0006140386922659502,-3.5897635564708947e-06
6120,6.927933935431104,4.802077874518949,0.001132015348926651,0.0007846532474704166,4.429352880902515e-05,3.07019346132604e-05,intent_com.hyperkani.rope.ACTION_636F658D|intent_com.hyperkani.rope.ACTION_61828B93|intent_com.gamevil.punchhero.glo.ACTION_3F1F96F1|intent_com.hyperkani.rope.ACTION_5C0F9D58|intent_com.hyperkani.rope.ACTION_5680EF1E|intent_com.hyperkani.rope.ACTION_5365EA93|intent_com.hyperkani.rope.ACTION_8B70682D|intent_com.gamevil.colodefense.glo.ACTION_00B6CB28|intent_com.gamevil.colodefense.glo.ACTION_21C80707|intent_com.idddx.lwp.whiteroses3d.intent.action.COCKROACH|intent_com.idddx.lwp.neontower.intent.action.START|intent_com.idddx.lwp.neontower.intent.action.COMMAND|intent_com.gamevil.colodefense.glo.ACTION_2333D4FD|intent_com.idddx.lwp.neontower.intent.action.COCKROACH|intent_com.idddx.lwp.mermaidinthenight.intent.action.START|intent_com.baidu.video.action.ACCOUNT_TOKEN|intent_com.idddx.lwp.floweriness3d.intent.action.START|intent_com.baidu.searchbox.card.remind.action.REMIND|intent_com.idddx.lwp.magpiefestival.intent.action.START|intent_com.idddx.lwp.magpiefestival.intent.action.COMMAND,0.000885870576180281,0.000614038692265062,-3.566301049566121e-06
6140,6.928819806007284,4.8026919132112145,0.0011284722811086782,0.0007821973800018264,4.429352880902515e-05,3.07019346132604e-05,intent_com.idddx.lwp.magpiefestival.intent.action.COCKROACH|intent_com.idddx.lwp.inkandwashseasons3d.intent.action.START|intent_com.baidu.searchbox.action.SWITCH_BACKGROUND|intent_com.gamevil.colodefense.glo.ACTION_BCE8C417|intent_com.idddx.lwp.mermaidinthenight.intent.action.COMMAND|intent_com.gameloft.android.ANMP.GloftGF2F.PNDeleteBroadcast|intent_com.gameloft.android.ANMP.GloftGZHM.PNBroadcast|intent_com.igexin.action.popupact.com.dfws.shhreader|intent_com.igexin.action.popupact.com.culiu.diaosi|intent_com.igexin.action.popupact.com.boyaa.errenmajiang.QIHU360|intent_com.baidu.searchbox.action.common.DELETE_PACKAGE|intent_com.igexin.sdk.action.4rLej6Ej077pf7m94uotD2|intent_com.iflytek.ichangSendAction|intent_com.idddx.lwp.whiteroses3d.intent.action.COMMAND|intent_com.iflytek.ichang.service.LifeService|intent_com.iflytek.ichang.player.service.music.completion|intent_com.baidu.searchbox.discovery.action.SHORTCUTS|intent_com.iflytek.ichang.im.AppNotification|intent_com.idswz.plugin.service.PluginService|intent_com.idswz.INIT,0.000885870576180281,0.000614038692265062,-3.5430678179727577e-06
6160,6.929705676583465,4.80330595190348,0.0011249522202245884,0.0007797574597245909,4.429352880902515e-05,3.07019346132604e-05,intent_com.idddx.lwp.whiteroses3d.intent.action.START|intent_com.idol.lockstudio.intent.action.COMMAND|intent_com.idddx.lwp.mermaidinthenight.intent.action.COCKROACH|intent_com.iflytek.ichangopenaction|intent_com.gamevil.colodefense.glo.ACTION_D1DB1158|intent_com.idddx.lwp.abyss.intent.action.COCKROACH|intent_com.icon.start|intent_com.icomico.comi.intent.action.START|intent_com.icomico.comi.intent.action.COMMAND|intent_com.icomico.comi.intent.action.COCKROACH|intent_com.ibirdgame.kungfu.unicom.wostore.unipay.securityserviceframework|intent_com.baidu.sumeru.lightapp.plugin.service|intent_com.baidu.searchbox.action.QUICKSEARCH_CONTACT|intent_com.baidu.tieba.broadcast.service|intent_com.gamevil.colodefense.glo.ACTION_FBF02721|intent_com.baidu.tieba.broadcast.sync|intent_com.baidu.tieba.service.Message|intent_com.ibimuyu.action.enable_lockscreen|intent_com.gamevil.punchhero.glo.ACTION_0475F572|intent_com.ibimuyu.action.disable_lockscreen,0.0008858705761811692,0.0006140386922659502,-3.5200608840897825e-06
