top_k,cumulative_ig,cumulative_mi,mean_ig,mean_mi,worst_ig_in_batch,worst_mi_in_batch,ig_gain,mi_gain,mean_ig_change
11300,7.155816169207354,4.960033802374474,0.0006332580680714472,0.000438941044457918,3.0403825100444593e-05,2.1074325664847786e-05,0.0015489503447190245,0.0010736505648356598,-2.6767958274537002e-06
11350,7.15729576684562,4.96105938130591,0.0006305987459775877,0.00043709774284633567,2.8376703888943755e-05,1.9669232312873085e-05,0.001479597638266661,0.0010255789314363994,-2.6593220938595213e-06
11400,7.158692063646553,4.962027220497559,0.0006279554441795222,0.0004352655456576806,2.6349611186415878e-05,1.826415872102226e-05,0.0013962968009328947,0.0009678391916487783,-2.6433017980654694e-06
11450,7.159964089994114,4.962908921974499,0.000625324374671975,0.00043344182724668116,2.4322546992139316e-05,1.685910488685347e-05,0.0012720263475607396,0.000881701476940222,-2.631069507547188e-06
11500,7.161180217343722,4.963751877218842,0.0006227113232472801,0.0004316305980190297,2.4322546992139316e-05,1.685910488685347e-05,0.001216127349607632,0.0008429552443427468,-2.6130514246948486e-06
11550,7.162314982056962,4.964538436180861,0.0006201138512603431,0.0004298301676347066,2.2295511305059357e-05,1.5454070813197352e-05,0.001134764713240699,0.0007865589620195124,-2.5974719869370716e-06
11600,7.163352652813198,4.965257694740397,0.000617530401104586,0.0004280394564431377,2.026850412456538e-05,1.4049056501233299e-05,0.0010376707562356202,0.000719258559535696,-2.5834501557570836e-06
11650,7.164345671421419,4.96594600278913,0.0006149652936842419,0.00042626145946687805,1.965332782327689e-05,1.3622648769076031e-05,0.0009930186082209858,0.0006883080487325444,-2.56510742034405e-06
11700,7.165328337812582,4.966627135227584,0.0006124212254540668,0.00042449804574594733,1.965332782327689e-05,1.3622648769076031e-05,0.0009826663911631783,0.0006811324384541351,-2.5440682301751394e-06
11750,7.166311004203747,4.967308267666038,0.000609898808868404,0.0004227496398013649,1.965332782327689e-05,1.3622648769076031e-05,0.0009826663911649547,0.0006811324384541351,-2.5224165856628034e-06
11800,7.16729367059491,4.967989400104491,0.0006073977686944839,0.0004210160508563128,1.965332782327689e-05,1.3622648769076031e-05,0.0009826663911631783,0.0006811324384532469,-2.501040173920094e-06
11850,7.168276336986073,4.968670532542944,0.0006049178343448163,0.000419297091353835,1.965332782327689e-05,1.3622648769076031e-05,0.0009826663911631783,0.0006811324384532469,-2.4799343496676243e-06
11900,7.169259003377237,4.9693516649813985,0.0006024587397795998,0.00041759257688919315,1.965332782327689e-05,1.3622648769076031e-05,0.0009826663911640665,0.0006811324384541351,-2.4590945652164546e-06
11950,7.1702416697684015,4.970032797419851,0.0006000202234115817,0.0004159023261439206,1.965332782327689e-05,1.3622648769076031e-05,0.0009826663911640665,0.0006811324384523587,-2.4385163680181203e-06
12000,7.171189203373896,4.970689577667239,0.000597599100281158,0.0004142241314722699,1.8241525449547158e-05,1.2644061945674308e-05,0.0009475336054949324,0.0006567802473878004,-2.4211231304236726e-06
12050,7.172100649662213,4.97132134409269,0.0005951950746607646,0.00041255778789150955,1.81627774294979e-05,1.2589477966777726e-05,0.0009114462883168528,0.0006317664254513744,-2.4040256203934065e-06
12100,7.1729625924083384,4.971918797277227,0.0005928068258188709,0.0004109023799402667,1.6214575279616117e-05,1.123908715025307e-05,0.0008619427461251661,0.0005974531845369668,-2.388248841893683e-06
12150,7.17377332117232,4.97248075163474,0.0005904340182034831,0.0004092576750316659,1.6214575279616117e-05,1.123908715025307e-05,0.0008107287639811389,0.0005619543575132724,-2.3728076153878112e-06
12200,7.174526947632103,4.973003125690816,0.0005880759793141068,0.0004076232070238374,1.4187653613773055e-05,9.83413211165312e-06,0.0007536264597831632,0.0005223740560760248,-2.358038889376359e-06
12250,7.175236330312791,4.973494832296399,0.0005857335779847177,0.00040599957814664486,1.4187653613773055e-05,9.83413211165312e-06,0.0007093826806885417,0.0004917066055831754,-2.3424013293891132e-06
12300,7.17594571299348,4.973986538901982,0.0005834102205685756,0.00040438914950422617,1.4187653613773055e-05,9.83413211165312e-06,0.0007093826806885417,0.0004917066055822872,-2.3233574161420772e-06
12350,7.176627881079659,4.974459381788001,0.0005811034721521991,0.00040279023334315793,1.2160760451129793e-05,8.429196827542665e-06,0.0006821680861790469,0.00047284288601900926,-2.306748416376495e-06
12400,7.177235919102216,4.9748808416293775,0.0005788093483146948,0.0004012000678733369,1.2160760451129793e-05,8.429196827542665e-06,0.0006080380225572668,0.00042145984137675896,-2.294123837504286e-06
12450,7.177843957124772,4.975302301470755,0.0005765336511746804,0.0003996226748169281,1.2160760451129793e-05,8.429196827542665e-06,0.0006080380225554904,0.00042145984137764714,-2.275697140014378e-06
12500,7.178451995147329,4.975723761312132,0.0005742761596117863,0.0003980579009049705,1.2160760451129793e-05,8.429196827542665e-06,0.0006080380225572668,0.00042145984137675896,-2.257491562894097e-06
12550,7.179060033169884,4.976145221153508,0.0005720366560294729,0.0003965055953110365,1.2160760451129793e-05,8.429196827542665e-06,0.0006080380225554904,0.0004214598413758708,-2.239503582313453e-06
12600,7.179668071192441,4.976566680994885,0.0005698149262851143,0.0003949656096027687,1.2160760451129793e-05,8.429196827542665e-06,0.0006080380225563786,0.00042145984137764714,-2.2217297443585327e-06
12650,7.180276109214998,4.976988140836262,0.000567610759621739,0.00039343779769456617,1.2160760451129793e-05,8.429196827542665e-06,0.0006080380225572668,0.00042145984137675896,-2.204166663375383e-06
12700,7.180867030346852,4.977397736152827,0.0005654226008147128,0.00039192108158683683,1.1614655301861454e-05,8.050665574163606e-06,0.0005909211318542162,0.0004095953165652588,-2.1881588070262045e-06
12750,7.181447763111945,4.977800269431536,0.0005632508049499565,0.000390415707406395,1.1614655301861454e-05,8.050665574163606e-06,0.0005807327650924066,0.00040253327870853894,-2.17179586475629e-06
12800,7.182022234335287,4.978198462540238,0.0005610954870574444,0.00038892175488595607,1.0690659042411621e-05,7.410200174254138e-06,0.000574471223342421,0.0003981931087020385,-2.155317892512114e-06
12850,7.182528929124842,4.978549676605289,0.0005589516676361746,0.00038743577249846607,1.013389579113122e-05,7.024281301003005e-06,0.0005066947895553398,0.00035121406505123076,-2.1438194212697933e-06
12900,7.1830356239143995,4.97890089067034,0.0005568244669701084,0.0003859613093542899,1.013389579113122e-05,7.024281301003005e-06,0.0005066947895571161,0.0003512140650503426,-2.1272006660661086e-06
12950,7.183542318703957,4.97925210473539,0.0005547136925640121,0.0003844982320258988,1.013389579113122e-05,7.024281301003005e-06,0.0005066947895571161,0.0003512140650503426,-2.1107744060963694e-06
13000,7.184049013493513,4.979603318800439,0.0005526191548841163,0.00038304640913849533,1.013389579113122e-05,7.024281301003005e-06,0.0005066947895562279,0.0003512140650494544,-2.094537679895735e-06
13050,7.184555708283069,4.979954532865489,0.0005505406673013846,0.0003816057113306888,1.013389579113122e-05,7.024281301003005e-06,0.0005066947895562279,0.0003512140650494544,-2.078487582731761e-06
13100,7.185052473252359,4.9802988641035375,0.0005484772880345312,0.00038017548580943035,8.604230011810543e-06,5.963997772333746e-06,0.0004967649692897425,0.0003443312380486674,-2.0633792668533395e-06
13150,7.1854618371162315,4.9805826135117375,0.0005464229533928693,0.0003787515295446188,8.107059632722624e-06,5.619385530576866e-06,0.0004093638638726915,0.00028374940819997363,-2.0543346416619602e-06
13200,7.185867190097868,4.980863582788266,0.0005443838780377172,0.00037733815021123224,8.107059632722624e-06,5.619385530576866e-06,0.0004053529816365753,0.00028096927652843107,-2.039075355152035e-06
13250,7.186272543079504,4.9811445520647935,0.0005423601919305286,0.00037593543789168253,8.107059632722624e-06,5.619385530576866e-06,0.0004053529816356871,0.0002809692765275429,-2.0236861071886185e-06
13300,7.18667789606114,4.981425521341324,0.0005403517215083564,0.0003745432722813025,8.107059632722624e-06,5.619385530576866e-06,0.0004053529816365753,0.0002809692765302074,-2.0084704221722026e-06
13350,7.187083249042774,4.981706490617852,0.0005383582958084475,0.0003731615348777417,8.107059632722624e-06,5.619385530576866e-06,0.00040535298163391076,0.00028096927652843107,-1.993425699908964e-06
13400,7.187488602024411,4.981987459894381,0.0005363797464197321,0.0003717901089473419,8.107059632722624e-06,5.619385530576866e-06,0.0004053529816365753,0.00028096927652931925,-1.978549388715321e-06
13450,7.1878939550060466,4.98226842917091,0.0005344159074353938,0.00037042887949226093,8.107059632722624e-06,5.619385530576866e-06,0.0004053529816356871,0.00028096927652843107,-1.963838984338391e-06
13500,7.188299307987682,4.982549398447439,0.000532466615406495,0.0003690777332183288,8.107059632722624e-06,5.619385530576866e-06,0.0004053529816356871,0.00028096927652931925,-1.9492920288987888e-06
13550,7.18870466096932,4.982830367723967,0.0005305317092966288,0.00036773655850361376,8.107059632722624e-06,5.619385530576866e-06,0.00040535298163746347,0.0002809692765275429,-1.9349061098661606e-06
13600,7.189110013950957,4.983111337000496,0.0005286110304375703,0.0003664052453676835,8.107059632722624e-06,5.619385530576866e-06,0.00040535298163746347,0.00028096927652931925,-1.920678859058467e-06
13650,7.189515366932593,4.983392306277025,0.0005267044224859042,0.0003650836854415403,8.107059632722624e-06,5.619385530576866e-06,0.0004053529816356871,0.00028096927652931925,-1.9066079516660926e-06
13700,7.1899207199142285,4.983673275553554,0.0005248117313806006,0.0003637717719382156,8.107059632722624e-06,5.619385530576866e-06,0.0004053529816356871,0.00028096927652843107,-1.892691105303602e-06
13750,7.190305578010139,4.983940038857713,0.0005229313147643738,0.0003624683664623791,7.104844696181889e-06,4.924703067794937e-06,0.00038485809591026765,0.00026676330415931204,-1.880416616226871e-06
13800,7.190650919002286,4.98417941099269,0.000521061660797267,0.0003611724210864268,6.08025197518236e-06,4.214509515250897e-06,0.00034534099214678093,0.00023937213497671195,-1.8696539671067504e-06
13850,7.190954931601046,4.984390136468453,0.0005192025221372596,0.00035988376436595326,6.08025197518236e-06,4.214509515250897e-06,0.0003040125987601172,0.00021072547576306278,-1.8591386600074096e-06
13900,7.191258944199804,4.984600861944215,0.0005173567585755255,0.0003586043785571378,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875834086,0.0002107254757621746,-1.8457635617341248e-06
13950,7.191562956798563,4.984811587419978,0.0005155242262938039,0.0003573341639727583,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875922904,0.00021072547576306278,-1.8325322817216343e-06
14000,7.1918669693973225,4.985022312895741,0.0005137047835283802,0.0003560730223496958,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875922904,0.00021072547576306278,-1.8194427654236265e-06
14050,7.192170981996082,4.985233038371503,0.000511898290533529,0.00035482085682359455,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875922904,0.0002107254757621746,-1.8064929948512437e-06
14100,7.192474994594841,4.985443763847265,0.0005101046095457334,0.0003535775719040613,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875922904,0.00021072547576128642,-1.7936809877956011e-06
14150,7.192779007193599,4.985654489323028,0.0005083236047486642,0.00035234307345039065,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875834086,0.00021072547576306278,-1.7810047970691703e-06
14200,7.193083019792359,4.98586521479879,0.0005065551422388985,0.0003511172686478021,6.08025197518236e-06,4.214509515250897e-06,0.0003040125987601172,0.0002107254757621746,-1.768462509765703e-06
14250,7.193387032391118,4.986075940274553,0.0005047990899923592,0.00034990006598417916,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875834086,0.00021072547576306278,-1.7560522465393446e-06
14300,7.193691044989878,4.986286665750315,0.00050305531783146,0.00034869137522729475,6.08025197518236e-06,4.214509515250897e-06,0.0003040125987601172,0.0002107254757621746,-1.743772160899145e-06
14350,7.193995057588637,4.986497391226077,0.0005013236973929364,0.0003474911074025141,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875922904,0.0002107254757621746,-1.7316204385236242e-06
14400,7.194299070187396,4.98670811670184,0.000499604102096347,0.00034629917477096116,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875922904,0.00021072547576306278,-1.7195952965894361e-06
14450,7.194603082786156,4.986918842177603,0.0004978964071132287,0.00034511549080813866,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875922904,0.00021072547576306278,-1.707694983118244e-06
14500,7.194907095384915,4.987129567653366,0.0004962004893368907,0.0003439399701829907,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875922904,0.0002107254757621746,-1.6959177763380172e-06
14550,7.195211107983673,4.9873402931291295,0.0004945162273528298,0.0003427725287373972,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875834086,0.00021072547576395095,-1.6842619840609164e-06
14600,7.1955151205824315,4.987551018604891,0.0004928435014097556,0.0003416130834660884,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875834086,0.00021072547576128642,-1.672725943074188e-06
14650,7.195819133181192,4.987761744080653,0.0004911821933912076,0.0003404615524969729,6.08025197518236e-06,4.214509515250897e-06,0.0003040125987601172,0.0002107254757621746,-1.6613080185479741e-06
14700,7.19612314577995,4.987972469556417,0.0004895321867877517,0.0003393178550718651,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875834086,0.00021072547576395095,-1.6500066034559136e-06
14750,7.196427158378709,4.988183195032178,0.000487893366669743,0.0003381819115276053,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875922904,0.00021072547576128642,-1.6388201180087014e-06
14800,7.196731170977468,4.98839392050794,0.00048626561966063974,0.0003370536432775635,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875922904,0.0002107254757621746,-1.6277470091032595e-06
14850,7.197035183576228,4.988604645983704,0.0004846488339108571,0.00033593297279351544,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875922904,0.00021072547576395095,-1.6167857497826417e-06
14900,7.197339196174987,4.9888153714594665,0.00048304289907214674,0.00033481982358788364,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875922904,0.0002107254757621746,-1.605934838710358e-06
14950,7.197643208773746,4.98902609693523,0.00048144770627249136,0.00033371412019633643,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875922904,0.00021072547576306278,-1.5951927996553784e-06
15000,7.197947221372504,4.989236822410993,0.0004798631480915003,0.00033261578816073283,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875834086,0.00021072547576306278,-1.5845581809910696e-06
15050,7.198251233971264,4.989447547886754,0.00047828911853629657,0.0003315247540124089,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875922904,0.00021072547576128642,-1.5740295552037252e-06
15100,7.198555246570024,4.989658273362516,0.00047672551301788235,0.00033044094525579577,6.08025197518236e-06,4.214509515250897e-06,0.0003040125987601172,0.0002107254757621746,-1.5636055184142165e-06
15150,7.198859259168783,4.989868998838279,0.00047517222832797247,0.0003293642903523617,6.08025197518236e-06,4.214509515250897e-06,0.00030401259875922904,0.00021072547576306278,-1.5532846899098877e-06
15200,7.1991626608241805,4.990079300840367,0.00047362912242264346,0.00032829469084476103,5.653188946741494e-06,3.918491979164871e-06,0.0003034016553975505,0.00021030200208826955,-1.543105905329003e-06
15250,7.199383577088414,4.990232428326,0.00047209072636645336,0.0003272283559558033,4.2710228415066e-06,2.960447439140872e-06,0.00022091626423303978,0.00015312748563278689,-1.5383960561901069e-06
15300,7.199590384179749,4.990375776078354,0.00047056146301828423,0.0003261683513776702,4.053472817677761e-06,2.8096532583976185e-06,0.00020680709133547026,0.0001433477523535842,-1.5292633481691232e-06
15350,7.199793057820633,4.990516258741274,0.00046904189301763083,0.00032511506571604394,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266292032707,-1.519570000653404e-06
15400,7.199995731461519,4.990656741404193,0.0004675321903546441,0.0003240686195717008,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088599749,0.00014048266291855072,-1.5097026629867305e-06
15450,7.2001984051024035,4.990797224067113,0.00046603225922992904,0.00032302894654156073,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266292032707,-1.499931124715058e-06
15500,7.200401078743286,4.9909377067300325,0.000464542005080212,0.0003219959810793569,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088244477,0.0001404826629194389,-1.4902541497170468e-06
15550,7.20060375238417,4.991078189392953,0.00046306133455846754,0.0003209696584818619,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266292032707,-1.4806705217444574e-06
15600,7.200806426025054,4.991218672055872,0.0004615901555144266,0.00031994991487537645,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.0001404826629194389,-1.4711790440409458e-06
15650,7.201009099665939,4.991359154718792,0.00046012837697545934,0.0003189366872024787,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.0001404826629194389,-1.461778538967254e-06
15700,7.201211773306823,4.991499637381712,0.0004586759091278231,0.00031792991320902625,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266292032707,-1.452467847636214e-06
15750,7.201414446947706,4.991640120044632,0.0004572326632982671,0.0003169295314314052,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088333295,0.00014048266292032707,-1.443245829556045e-06
15800,7.20161712058859,4.991780602707552,0.00045579855193598676,0.00031593548118402225,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.0001404826629194389,-1.4341113622803187e-06
15850,7.201819794229474,4.991921085370472,0.00045437348859491946,0.00031494770254703296,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088333295,0.00014048266292032707,-1.4250633410673027e-06
15900,7.202022467870356,4.9920615680333915,0.0004529573879163746,0.0003139661363543013,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088244477,0.0001404826629194389,-1.4161006785448345e-06
15950,7.2022251415112395,4.992202050696311,0.00045155016561198994,0.0003129907241815869,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088333295,0.0001404826629194389,-1.4072223043846803e-06
16000,7.202427815152124,4.992342533359231,0.00045015173844700773,0.00031202140833495195,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266292032707,-1.3984271649822083e-06
16050,7.202630488793008,4.992483016022151,0.00044876202422386343,0.0003110581318393863,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.0001404826629194389,-1.3897142231443006e-06
16100,7.202833162433891,4.99262349868507,0.0004473809417660802,0.0003101008384276441,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088333295,0.0001404826629194389,-1.381082457783229e-06
16150,7.2030358360747755,4.9927639813479905,0.0004460084109024629,0.00030914947252928734,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266292032707,-1.3725308636173064e-06
16200,7.203238509715661,4.99290446401091,0.000444644352451584,0.0003082039792599327,4.053472817677761e-06,2.8096532583976185e-06,0.0002026736408851093,0.0001404826629194389,-1.364058450878912e-06
16250,7.203441183356545,4.99304494667383,0.0004432886882065566,0.00030726430441069724,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266292032707,-1.3556642450273933e-06
16300,7.203643856997427,4.993185429336751,0.0004419413409200876,0.0003063303944378375,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088244477,0.00014048266292032707,-1.3473472864690178e-06
16350,7.2038465306383115,4.99332591199967,0.00044060223428980496,0.0003054021964525792,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.0001404826629194389,-1.3391066302826152e-06
16400,7.204049204279196,4.993466394662591,0.0004392712929438534,0.0003044796582111336,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266292121525,-1.3309413459515625e-06
16450,7.20425187792008,4.99360687732551,0.0004379484424267526,0.0003035627281048942,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266291855072,-1.322850517100811e-06
16500,7.204454551560964,4.993747359988431,0.000436633609185513,0.000302651355150814,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266292121525,-1.3148332412396047e-06
16550,7.204657225201847,4.99388784265135,0.0004353267205560028,0.0003017454889819547,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088244477,0.0001404826629194389,-1.3068886295101632e-06
16600,7.204859898842731,4.994028325314271,0.0004340277047495621,0.00030084507983820907,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266292032707,-1.299015806440699e-06
16650,7.205062572483615,4.994168807977189,0.00043273649083985674,0.00029995007855718853,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266291855072,-1.2912139097053768e-06
16700,7.205265246124499,4.9943092906401105,0.00043145300874997003,0.0002990604365652761,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266292121525,-1.283482089886709e-06
16750,7.2054679197653835,4.994449773303029,0.0004301771892397244,0.00029817610586883755,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266291855072,-1.2758195102456518e-06
16800,7.205670593406268,4.99459025596595,0.00042890896389323024,0.0002972970390455923,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266292121525,-1.268225346494139e-06
16850,7.205873267047152,4.994730738628869,0.0004276482651066559,0.00029642318923613466,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266291855072,-1.2606987865743384e-06
16900,7.206075940688034,4.994871221291789,0.00042639502607621507,0.00029555451013560884,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088244477,0.00014048266292032707,-1.2532390304408362e-06
16950,7.206278614328919,4.995011703954709,0.0004251491807863669,0.00029469095598552854,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.0001404826629194389,-1.2458452898481869e-06
17000,7.206481287969804,4.99515218661763,0.00042391066399822375,0.0002938324815657429,4.053472817677761e-06,2.8096532583976185e-06,0.0002026736408851093,0.00014048266292121525,-1.2385167881431261e-06
17050,7.206683961610686,4.995292669280548,0.0004226794112381634,0.0002929790421865424,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088244477,0.00014048266291855072,-1.2312527600603614e-06
17100,7.20688663525157,4.99543315194347,0.00042145535878664156,0.00029213059368090466,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266292121525,-1.2240524515218319e-06
17150,7.207089308892455,4.995573634606388,0.00042023844366719854,0.00029128709239687394,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266291855072,-1.2169151194430156e-06
17200,7.207291982533338,4.995714117269307,0.0004190286036356592,0.00029044849519007596,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088333295,0.00014048266291855072,-1.2098400315393456e-06
17250,7.207494656174223,4.995854599932228,0.0004178257771695202,0.00028961475941636106,4.053472817677761e-06,2.8096532583976185e-06,0.0002026736408851093,0.00014048266292121525,-1.2028264661390216e-06
17300,7.2076973298151055,4.995995082595147,0.00041662990345752056,0.000288785842924575,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088244477,0.0001404826629194389,-1.1958737119996182e-06
17350,7.207900003455989,4.996135565258068,0.0004154409223893942,0.00028796170404945637,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088333295,0.00014048266292032707,-1.1889810681263717e-06
17400,7.208102677096873,4.996276047920987,0.0004142587745457973,0.00028714230160465444,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.0001404826629194389,-1.1821478435968653e-06
17450,7.208305350737758,4.9964165305839074,0.0004130834011884102,0.00028632759487586863,4.053472817677761e-06,2.8096532583976185e-06,0.0002026736408851093,0.00014048266292032707,-1.1753733573871225e-06
17500,7.208508024378642,4.996557013246826,0.00041191474425020816,0.00028551754361410436,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266291855072,-1.1686569382020383e-06
17550,7.208710698019525,4.996697495909747,0.00041075274632589883,0.0002847121080290454,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088244477,0.00014048266292121525,-1.1619979243093336e-06
17600,7.20891337166041,4.996837978572667,0.0004095973506625233,0.0002839112487825379,4.053472817677761e-06,2.8096532583976185e-06,0.0002026736408851093,0.0001404826629194389,-1.1553956633755151e-06
17650,7.209116045301293,4.996978461235587,0.0004084485011502149,0.0002831149269821862,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088333295,0.00014048266292032707,-1.1488495123083953e-06
17700,7.2093187189421775,4.997118943898507,0.00040730614231311737,0.0002823231041750569,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266292032707,-1.1423588370975519e-06
17750,7.20952139258306,4.997259426561427,0.00040617021930045407,0.0002815357423414888,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088244477,0.0001404826629194389,-1.1359230126632984e-06
17800,7.209724066223945,4.997399909224346,0.0004050406778777497,0.0002807528038890082,4.053472817677761e-06,2.8096532583976185e-06,0.0002026736408851093,0.0001404826629194389,-1.1295414227043541e-06
17850,7.209926739864828,4.9975403918872665,0.00040391746441819764,0.00027997425164634547,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088333295,0.00014048266292032707,-1.1232134595520727e-06
17900,7.2101294135057135,4.997680874550186,0.00040280052589417394,0.0002792000488575523,4.053472817677761e-06,2.8096532583976185e-06,0.0002026736408851093,0.0001404826629194389,-1.1169385240236956e-06
17950,7.210332087146596,4.997821357213106,0.00040168980986889113,0.00027843015917621765,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088244477,0.00014048266292032707,-1.1107160252828152e-06
18000,7.21053476078748,4.997961839876027,0.00040058526448819335,0.00027766454665977924,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266292032707,-1.1045453806977782e-06
18050,7.210737434428364,4.998102322538946,0.00039948683847248556,0.00027690317576393054,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.0001404826629194389,-1.0984260157077862e-06
18100,7.210940108069248,4.998242805201866,0.0003983944811087982,0.0002761460113371197,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088333295,0.00014048266292032707,-1.092357363687371e-06
18150,7.211142781710133,4.998383287864786,0.0003973081422429825,0.00027539301861513973,4.053472817677761e-06,2.8096532583976185e-06,0.0002026736408851093,0.0001404826629194389,-1.0863388658156935e-06
18200,7.211345455351015,4.998523770527705,0.0003962277722720338,0.000274644163215808,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088244477,0.0001404826629194389,-1.0803699709487167e-06
18250,7.2115481289918995,4.998664253190624,0.00039515332213654246,0.0002738994111337328,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266291855072,-1.0744501354913237e-06
18300,7.211750802632783,4.998804735853545,0.00039408474331326684,0.0002731587287351664,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088333295,0.00014048266292121525,-1.0685788232756162e-06
18350,7.211953476273666,4.998945218516465,0.0003930219878078292,0.00027242208275294087,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088333295,0.00014048266292032707,-1.0627555054376408e-06
18400,7.21215614991455,4.999085701179386,0.0003919650081475299,0.00027168944028148833,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266292032707,-1.0569796602993191e-06
18450,7.212358823555435,4.999226183842305,0.0003909137573742783,0.00027096076877194063,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.0001404826629194389,-1.051250773251571e-06
18500,7.212561497196319,4.999366666505225,0.00038986818903763887,0.0002702360360273095,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088422113,0.00014048266292032707,-1.045568336639443e-06
18550,7.212764170837202,4.999507149168146,0.00038882825718798936,0.0002695152101977437,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088333295,0.00014048266292032707,-1.0399318496495148e-06
18600,7.212966844478088,4.999647631831065,0.00038779391636978967,0.00026879825977586374,4.053472817677761e-06,2.8096532583976185e-06,0.00020267364088599749,0.0001404826629194389,-1.034340818199689e-06
