cluster_id,anchor_index,used_fallback,selection_mode,threshold_pass_count,rank,feature
10,42363,True,fallback_top_k,0,10,intent_android.accessibilityservice.AccessibilityService
10,42363,True,fallback_top_k,0,11,intent_android.accounts.AccountAuthenticator
10,42363,True,fallback_top_k,0,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
10,42363,True,fallback_top_k,0,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
10,42363,True,fallback_top_k,0,14,intent_android.appwidget.action.APPWIDGET_UPDATE
10,42363,True,fallback_top_k,0,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
10,42363,True,fallback_top_k,0,16,intent_android.content.SyncAdapter
10,42363,True,fallback_top_k,0,17,intent_android.easou.eyou.SEND_SMS_RESULT
10,42363,True,fallback_top_k,0,18,intent_android.fbreader.action.CLOSE
10,42363,True,fallback_top_k,0,19,intent_android.fbreader.action.PLUGIN
10,42363,True,fallback_top_k,0,20,intent_android.fbreader.action.PLUGIN_CRASH
10,42363,True,fallback_top_k,0,21,intent_android.hardware.usb.action.USB_STATE
10,42363,True,fallback_top_k,0,22,intent_android.intent.action
10,42363,True,fallback_top_k,0,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
10,42363,True,fallback_top_k,0,24,intent_android.intent.action.ACTION_MEDIA_EJECT
10,42363,True,fallback_top_k,0,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
10,42363,True,fallback_top_k,0,26,intent_android.intent.action.ACTION_POWER_CONNECTED
10,42363,True,fallback_top_k,0,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
10,42363,True,fallback_top_k,0,28,intent_android.intent.action.ACTION_SHUTDOWN
10,42363,True,fallback_top_k,0,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
10,42363,True,fallback_top_k,0,30,intent_android.intent.action.ANY_DATA_STATE
11,68780,False,threshold_top_k,9,1,intent_android.intent.action.ACTION_POWER_CONNECTED
11,68780,False,threshold_top_k,9,2,intent_android.intent.action.ACTION_POWER_DISCONNECTED
11,68780,False,threshold_top_k,9,3,intent_android.intent.action.SCREEN_OFF
11,68780,False,threshold_top_k,9,4,intent_android.intent.action.SCREEN_ON
11,68780,False,threshold_top_k,9,5,intent_android.net.conn.CONNECTIVITY_CHANGE
11,68780,False,threshold_top_k,9,6,intent_android.net.wifi.WIFI_STATE_CHANGED
11,68780,False,threshold_top_k,9,7,intent_android.intent.action.QUICKBOOT_POWERON
11,68780,False,threshold_top_k,9,8,n_activities
11,68780,False,threshold_top_k,9,9,perm_android.permission.ACCESS_FINE_LOCATION
12,41625,True,fallback_top_k,0,1,intent_
12,41625,True,fallback_top_k,0,2,intent_ACTION.TAPCORE.MESSAGE
12,41625,True,fallback_top_k,0,3,intent_ACTION.TAPCORE.SYNC
12,41625,True,fallback_top_k,0,4,intent_LOCATION_SERVICE
12,41625,True,fallback_top_k,0,5,intent_action.com.excelliance.install.plugin
12,41625,True,fallback_top_k,0,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
12,41625,True,fallback_top_k,0,7,intent_action_send_cancel
12,41625,True,fallback_top_k,0,8,intent_action_send_pop
12,41625,True,fallback_top_k,0,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
12,41625,True,fallback_top_k,0,10,intent_android.accessibilityservice.AccessibilityService
12,41625,True,fallback_top_k,0,11,intent_android.accounts.AccountAuthenticator
12,41625,True,fallback_top_k,0,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
12,41625,True,fallback_top_k,0,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
12,41625,True,fallback_top_k,0,14,intent_android.appwidget.action.APPWIDGET_UPDATE
12,41625,True,fallback_top_k,0,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
12,41625,True,fallback_top_k,0,16,intent_android.content.SyncAdapter
12,41625,True,fallback_top_k,0,17,intent_android.easou.eyou.SEND_SMS_RESULT
12,41625,True,fallback_top_k,0,18,intent_android.fbreader.action.CLOSE
12,41625,True,fallback_top_k,0,19,intent_android.fbreader.action.PLUGIN
12,41625,True,fallback_top_k,0,20,intent_android.fbreader.action.PLUGIN_CRASH
12,41625,True,fallback_top_k,0,21,intent_android.hardware.usb.action.USB_STATE
12,41625,True,fallback_top_k,0,22,intent_android.intent.action
12,41625,True,fallback_top_k,0,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
12,41625,True,fallback_top_k,0,24,intent_android.intent.action.ACTION_MEDIA_EJECT
12,41625,True,fallback_top_k,0,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
12,41625,True,fallback_top_k,0,26,intent_android.intent.action.ACTION_POWER_CONNECTED
12,41625,True,fallback_top_k,0,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
12,41625,True,fallback_top_k,0,28,intent_android.intent.action.ACTION_SHUTDOWN
12,41625,True,fallback_top_k,0,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
12,41625,True,fallback_top_k,0,30,intent_android.intent.action.ANY_DATA_STATE
13,58945,True,fallback_top_k,0,1,intent_
13,58945,True,fallback_top_k,0,2,intent_ACTION.TAPCORE.MESSAGE
13,58945,True,fallback_top_k,0,3,intent_ACTION.TAPCORE.SYNC
13,58945,True,fallback_top_k,0,4,intent_LOCATION_SERVICE
13,58945,True,fallback_top_k,0,5,intent_action.com.excelliance.install.plugin
13,58945,True,fallback_top_k,0,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
13,58945,True,fallback_top_k,0,7,intent_action_send_cancel
13,58945,True,fallback_top_k,0,8,intent_action_send_pop
13,58945,True,fallback_top_k,0,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
13,58945,True,fallback_top_k,0,10,intent_android.accessibilityservice.AccessibilityService
13,58945,True,fallback_top_k,0,11,intent_android.accounts.AccountAuthenticator
13,58945,True,fallback_top_k,0,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
13,58945,True,fallback_top_k,0,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
13,58945,True,fallback_top_k,0,14,intent_android.appwidget.action.APPWIDGET_UPDATE
13,58945,True,fallback_top_k,0,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
13,58945,True,fallback_top_k,0,16,intent_android.content.SyncAdapter
13,58945,True,fallback_top_k,0,17,intent_android.easou.eyou.SEND_SMS_RESULT
13,58945,True,fallback_top_k,0,18,intent_android.fbreader.action.CLOSE
13,58945,True,fallback_top_k,0,19,intent_android.fbreader.action.PLUGIN
13,58945,True,fallback_top_k,0,20,intent_android.fbreader.action.PLUGIN_CRASH
13,58945,True,fallback_top_k,0,21,intent_android.hardware.usb.action.USB_STATE
13,58945,True,fallback_top_k,0,22,intent_android.intent.action
13,58945,True,fallback_top_k,0,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
13,58945,True,fallback_top_k,0,24,intent_android.intent.action.ACTION_MEDIA_EJECT
13,58945,True,fallback_top_k,0,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
13,58945,True,fallback_top_k,0,26,intent_android.intent.action.ACTION_POWER_CONNECTED
13,58945,True,fallback_top_k,0,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
13,58945,True,fallback_top_k,0,28,intent_android.intent.action.ACTION_SHUTDOWN
13,58945,True,fallback_top_k,0,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
13,58945,True,fallback_top_k,0,30,intent_android.intent.action.ANY_DATA_STATE
14,57893,True,fallback_top_k,0,1,intent_
14,57893,True,fallback_top_k,0,2,intent_ACTION.TAPCORE.MESSAGE
14,57893,True,fallback_top_k,0,3,intent_ACTION.TAPCORE.SYNC
14,57893,True,fallback_top_k,0,4,intent_LOCATION_SERVICE
14,57893,True,fallback_top_k,0,5,intent_action.com.excelliance.install.plugin
14,57893,True,fallback_top_k,0,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
14,57893,True,fallback_top_k,0,7,intent_action_send_cancel
14,57893,True,fallback_top_k,0,8,intent_action_send_pop
14,57893,True,fallback_top_k,0,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
14,57893,True,fallback_top_k,0,10,intent_android.accessibilityservice.AccessibilityService
14,57893,True,fallback_top_k,0,11,intent_android.accounts.AccountAuthenticator
14,57893,True,fallback_top_k,0,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
14,57893,True,fallback_top_k,0,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
14,57893,True,fallback_top_k,0,14,intent_android.appwidget.action.APPWIDGET_UPDATE
14,57893,True,fallback_top_k,0,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
14,57893,True,fallback_top_k,0,16,intent_android.content.SyncAdapter
14,57893,True,fallback_top_k,0,17,intent_android.easou.eyou.SEND_SMS_RESULT
14,57893,True,fallback_top_k,0,18,intent_android.fbreader.action.CLOSE
14,57893,True,fallback_top_k,0,19,intent_android.fbreader.action.PLUGIN
14,57893,True,fallback_top_k,0,20,intent_android.fbreader.action.PLUGIN_CRASH
14,57893,True,fallback_top_k,0,21,intent_android.hardware.usb.action.USB_STATE
14,57893,True,fallback_top_k,0,22,intent_android.intent.action
14,57893,True,fallback_top_k,0,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
14,57893,True,fallback_top_k,0,24,intent_android.intent.action.ACTION_MEDIA_EJECT
14,57893,True,fallback_top_k,0,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
14,57893,True,fallback_top_k,0,26,intent_android.intent.action.ACTION_POWER_CONNECTED
14,57893,True,fallback_top_k,0,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
14,57893,True,fallback_top_k,0,28,intent_android.intent.action.ACTION_SHUTDOWN
14,57893,True,fallback_top_k,0,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
14,57893,True,fallback_top_k,0,30,intent_android.intent.action.ANY_DATA_STATE
15,29019,True,fallback_top_k,0,1,intent_
15,29019,True,fallback_top_k,0,2,intent_ACTION.TAPCORE.MESSAGE
15,29019,True,fallback_top_k,0,3,intent_ACTION.TAPCORE.SYNC
15,29019,True,fallback_top_k,0,4,intent_LOCATION_SERVICE
15,29019,True,fallback_top_k,0,5,intent_action.com.excelliance.install.plugin
15,29019,True,fallback_top_k,0,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
15,29019,True,fallback_top_k,0,7,intent_action_send_cancel
15,29019,True,fallback_top_k,0,8,intent_action_send_pop
15,29019,True,fallback_top_k,0,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
15,29019,True,fallback_top_k,0,10,intent_android.accessibilityservice.AccessibilityService
15,29019,True,fallback_top_k,0,11,intent_android.accounts.AccountAuthenticator
15,29019,True,fallback_top_k,0,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
15,29019,True,fallback_top_k,0,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
15,29019,True,fallback_top_k,0,14,intent_android.appwidget.action.APPWIDGET_UPDATE
15,29019,True,fallback_top_k,0,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
