cluster_id, base_entropy      , max_entropy_reduction_ratio, mean_entropy_reduction_ratio, top_1_feature                                        , top_1_score       , top_2_feature                                              , top_2_score       , top_3_feature                                              , top_3_score       , top_4_feature                                         , top_4_score       , top_5_feature                                        , top_5_score
        47, 0.2778395739583094,          0.2863336594873685,           0.0046083217729862, suspicious_getSubscriberId                           , 0.2863336594873685, perm_android.permission.READ_PHONE_STATE                   , 0.2290588346236639, suspicious_Ljava/lang/Runtime;->exec                       , 0.172396592728511 , perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS     , 0.1701030625058572, intent_android.intent.action.PACKAGE_ADDED           , 0.1632433482201901
        48, 0.462623491762443 ,          0.4119221454457355,           0.0055804641016605, suspicious_getSubscriberId                           , 0.4119221454457355, perm_android.permission.READ_PHONE_STATE                   , 0.3680886150877778, perm_android.permission.GET_TASKS                          , 0.2827587129387736, intent_android.intent.action.PACKAGE_ADDED            , 0.2417898837271336, intent_android.intent.action.USER_PRESENT            , 0.2300026050319182
        49, -0.0              ,          0.0               ,           0.0               , suspicious_system/bin/su                             , 0.0               , intent_                                                    , 0.0               , intent_ACTION.TAPCORE.MESSAGE                              , 0.0               , intent_ACTION.TAPCORE.SYNC                            , 0.0               , intent_LOCATION_SERVICE                              , 0.0
        50, 0.118350011408275 ,          0.3719953261960513,           0.0051757445482825, intent_com.yandex.metrica.IMetricaService            , 0.3719953261960513, n_activities                                               , 0.3267770817201294, n_api_calls                                                , 0.263053615501202 , n_urls                                                , 0.2185847400554063, suspicious_getCellSignalStrength                     , 0.1966475523135523
        51, 0.9949041692998885,          0.5717861766807353,           0.0146602529984212, perm_com.google.android.c2dm.permission.RECEIVE      , 0.5717861766807353, suspicious_getSubscriberId                                 , 0.5502026744861508, intent_com.google.android.c2dm.intent.RECEIVE              , 0.5497382688669484, suspicious_getCellLocation                            , 0.348952379618986 , perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS    , 0.3262293706012583
        52, 0.118350011408275 ,          0.5253082876154296,           0.0039418013626895, n_permissions                                        , 0.5253082876154296, n_services                                                 , 0.2863902160755504, n_receivers                                                , 0.2661253654982828, n_activities                                          , 0.2619206096473531, n_api_calls                                          , 0.2410702237986177
        53, 0.9962572968375276,          0.4880485225172883,           0.0024373073462676, perm_android.permission.ACCESS_NETWORK_STATE         , 0.4880485225172883, n_permissions                                              , 0.4091647409579528, n_api_calls                                                , 0.3458688464274329, n_used_permissions                                    , 0.3458688464274329, suspicious_Base64                                    , 0.2847932865103371
        54, 0.0937779098477716,          0.3132538130214602,           0.0058692118352258, n_receivers                                          , 0.3132538130214602, n_api_calls                                                , 0.2706622689764307, n_providers                                                , 0.2533581342263574, perm_com.google.android.c2dm.permission.RECEIVE       , 0.2504502889567593, n_urls                                               , 0.2409639664869662
        55, 0.2948328193632007,          0.4177361470378338,           0.0119796775538429, n_activities                                         , 0.4177361470378338, n_urls                                                     , 0.3742378455983527, n_api_calls                                                , 0.3618308401588554, suspicious_getSubscriberId                            , 0.3174851053734487, perm_android.permission.GET_TASKS                    , 0.2873254325430729
        56, 0.1739171169222174,          0.3660064423956827,           0.006876861322368 , suspicious_getCellLocation                           , 0.3660064423956827, n_api_calls                                                , 0.3570671383090099, n_receivers                                                , 0.3304571764368749, n_activities                                          , 0.3171575664649828, intent_android.intent.action.PACKAGE_ADDED           , 0.2754922101624387
