cluster_id,base_entropy,max_entropy_reduction_ratio,mean_entropy_reduction_ratio,top_1_feature,top_1_score,top_2_feature,top_2_score,top_3_feature,top_3_score,top_4_feature,top_4_score,top_5_feature,top_5_score
10,0.1021580364086503,1.0,0.012705872766789,n_api_calls,1.0,suspicious_Ldalvik/system/PathClassLoader;,1.0,n_used_permissions,0.8202205394040382,suspicious_getDeviceId,0.4350575676593265,intent_com.google.android.c2dm.intent.REGISTRATION,0.4350575676593265
11,0.1021580364086503,0.4350575676593265,0.0035639170025557,suspicious_getExternalStorageDirectory,0.4350575676593265,n_receivers,0.3148206661369174,suspicious_Ldalvik/system/PathClassLoader;,0.2429893676492541,perm_android.permission.GET_TASKS,0.2252082845014291,n_activities,0.207562533983161
12,0.1414405425418206,0.674935402617412,0.0101518611738784,suspicious_getSubscriberId,0.674935402617412,perm_com.android.launcher.permission.INSTALL_SHORTCUT,0.5924193885411972,n_permissions,0.3949157706839878,n_providers,0.3677145209277723,n_api_calls,0.3600895905858974
13,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
14,0.6181194891000384,0.6336236027089578,0.0204408896433689,perm_com.google.android.c2dm.permission.RECEIVE,0.6336236027089578,intent_com.google.android.c2dm.intent.RECEIVE,0.6181441586997822,suspicious_getSubscriberId,0.5378574496707936,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,0.5218435756805638,n_receivers,0.50856618958032
15,0.1414405425418206,0.8161708347643936,0.004856832177358,n_activities,0.8161708347643936,n_urls,0.6585084508474968,n_services,0.4092442535008083,perm_android.permission.WRITE_CONTACTS,0.2786474286705367,n_api_calls,0.2310626451770051
16,0.1773894531859973,0.6753865975182313,0.0133066593777156,perm_com.android.browser.permission.READ_HISTORY_BOOKMARKS,0.6753865975182313,perm_com.android.launcher.permission.UNINSTALL_SHORTCUT,0.4936801267953723,perm_com.google.android.c2dm.permission.RECEIVE,0.4344329077903777,intent_android.intent.action.DOWNLOAD_COMPLETE,0.4255685351418783,perm_android.permission.SYSTEM_ALERT_WINDOW,0.4238175961225117
17,0.1414405425418206,0.4630329516607978,0.003281296890644,perm_android.permission.ACCESS_FINE_LOCATION,0.4630329516607978,perm_android.permission.ACCESS_COARSE_LOCATION,0.4048115051319959,suspicious_getSimCountryIso,0.3345908794839335,n_urls,0.3313707612162061,n_activities,0.3038291178526737
18,0.4021791902022728,0.9156898806786054,0.0202196874068653,suspicious_getSubscriberId,0.9156898806786054,perm_com.sonyericsson.home.permission.BROADCAST_BADGE,0.7009693070179629,perm_com.sec.android.provider.badge.permission.READ,0.6781034861711478,perm_com.sec.android.provider.badge.permission.WRITE,0.6781034861711478,perm_com.htc.launcher.permission.UPDATE_SHORTCUT,0.6781034861711478
19,0.6800770457282799,0.9215775129180844,0.0142652240187484,n_api_calls,0.9215775129180844,n_services,0.8525823263038101,n_activities,0.784209865402937,n_urls,0.6162111442061414,n_receivers,0.4726491055937313
20,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
