cluster_id,anchor_index,n_samples,class_0,class_1,base_entropy,n_selected_features,mean_reduction_ratio,mean_conditional_entropy
409,10570,100,99,1,0.08079313589591118,4,0.006732910720838935,0.0802491629250674
410,74202,100,100,0,-0.0,30,0.0,0.0
411,67774,100,99,1,0.08079313589591118,30,0.0024128222054748366,0.08059819642357156
412,12316,100,4,96,0.24229218908241482,30,0.15559830043923223,0.20459193625149005
413,21589,100,98,2,0.14144054254182067,30,0.003240453751170494,0.1409822110051734
414,18044,100,80,20,0.7219280948873623,30,0.00941919725217648,0.7151281117597301
415,24961,100,100,0,-0.0,30,0.0,0.0
416,59748,100,7,93,0.36592365090022316,30,0.0,0.3659236509002231
417,5063,100,90,10,0.4689955935892812,30,0.006766338810169372,0.46582221050257966
418,12320,100,100,0,-0.0,30,0.0,0.0
419,47084,100,92,8,0.4021791902022728,2,0.01499961710731595,0.39614665634070834
420,52219,100,97,3,0.1943918578315762,2,0.007442758452380347,0.19294504618862626
421,55918,100,100,0,-0.0,30,0.0,0.0
422,34056,100,66,34,0.9248187049730301,30,0.018621864291231197,0.90759685655503
423,27501,100,93,7,0.36592365090022316,1,0.01141283774807633,0.3617474236443151
424,37703,100,96,4,0.24229218908241482,1,0.008859668787481005,0.240145560537351
425,32698,100,99,1,0.08079313589591118,1,0.0035052491619516654,0.08050993582402058
426,27632,100,44,56,0.9895875212220556,3,0.009808219713702026,0.9798814293879722
427,32804,100,99,1,0.08079313589591118,2,0.013834281929320066,0.07967542087597326
428,67257,100,98,2,0.14144054254182067,30,0.005044942092290326,0.14072698319519503
429,69992,100,6,94,0.32744491915447627,30,0.0,0.3274449191544762
430,56619,100,100,0,-0.0,30,0.0,0.0
431,58531,100,100,0,-0.0,30,0.0,0.0
432,49603,100,100,0,-0.0,30,0.0,0.0
433,47501,100,99,1,0.08079313589591118,5,0.014035936459031074,0.07965912857415029
434,60047,100,78,22,0.7601675029619657,30,0.0076517935655786426,0.7543508581540393
435,9908,100,100,0,-0.0,30,0.0,0.0
436,11109,100,46,54,0.9953784388202257,30,0.014869780558046422,0.9805773798627578
437,20340,100,97,3,0.1943918578315762,30,0.0037608527044155856,0.1936607786873339
438,33562,100,99,1,0.08079313589591118,2,0.0075258282632391345,0.08018510063031
439,49572,100,100,0,-0.0,30,0.0,0.0
440,7073,100,80,20,0.7219280948873623,30,0.00878737056961868,0.715584245192968
441,39907,100,12,88,0.5293608652873644,1,0.012814081985657725,0.5225775917595733
442,62240,100,100,0,-0.0,30,0.0,0.0
443,7938,100,64,36,0.9426831892554922,30,0.01410212219285622,0.9293893557314596
444,21737,100,85,15,0.6098403047164004,1,0.006551014658313263,0.6058452319409731
445,29794,100,98,2,0.14144054254182067,30,0.0029716960051571237,0.14102022424658184
446,20642,100,70,30,0.8812908992306927,30,0.01533531293820711,0.8677760275013963
447,49539,100,99,1,0.08079313589591118,30,0.0011656373700394853,0.08069896039746821
448,53547,100,100,0,-0.0,30,0.0,0.0
449,66686,100,99,1,0.08079313589591118,2,0.006591541877939971,0.08026058455720317
450,41446,100,100,0,-0.0,30,0.0,0.0
451,56687,100,100,0,-0.0,30,0.0,0.0
452,25934,100,100,0,-0.0,30,0.0,0.0
453,71684,100,100,0,-0.0,30,0.0,0.0
454,58246,100,98,2,0.14144054254182067,3,0.006824342602041189,0.14047530382169668
455,28453,100,100,0,-0.0,30,0.0,0.0
456,49954,100,100,0,-0.0,30,0.0,0.0
457,62078,100,58,42,0.9814538950336537,30,0.011825342952358013,0.9698478661329534
458,47984,100,100,0,-0.0,30,0.0,0.0
459,17693,100,100,0,-0.0,30,0.0,0.0
460,7017,100,98,2,0.14144054254182067,15,0.02407285166045306,0.13803566534243739
461,3110,100,91,9,0.43646981706410287,30,0.02133020892189741,0.4271598246780233
462,34795,100,98,2,0.14144054254182067,1,0.012401373999094334,0.1396864854751247
463,53560,100,99,1,0.08079313589591118,6,0.013015077840084557,0.07974160694328135
464,14129,100,100,0,-0.0,30,0.0,0.0
465,44182,100,74,26,0.8267463724926178,30,0.01234954738458117,0.8165364289904898
466,65073,100,99,1,0.08079313589591118,30,0.0077017035146082794,0.0801708911172254
467,34522,100,100,0,-0.0,30,0.0,0.0
468,16922,100,100,0,-0.0,30,0.0,0.0
469,36393,100,98,2,0.14144054254182067,1,0.011061742727005011,0.13987596364905502
470,9820,100,100,0,-0.0,30,0.0,0.0
471,61891,100,99,1,0.08079313589591118,7,0.011747916816810956,0.07984398485603669
472,5692,100,85,15,0.6098403047164004,5,0.0218962333132501,0.5964870991205067
473,69509,100,100,0,-0.0,30,0.0,0.0
474,17463,100,98,2,0.14144054254182067,30,0.012290958517793667,0.13970210270070493
475,21005,100,100,0,-0.0,30,0.0,0.0
476,44890,100,100,0,-0.0,30,0.0,0.0
477,60028,100,100,0,-0.0,30,0.0,0.0
478,59334,100,99,1,0.08079313589591118,30,0.0017329973570954305,0.0806531216049321
479,6724,100,100,0,-0.0,30,0.0,0.0
480,70136,100,100,0,-0.0,30,0.0,0.0
481,13210,100,100,0,-0.0,30,0.0,0.0
482,6867,100,100,0,-0.0,30,0.0,0.0
483,64760,100,85,15,0.6098403047164004,30,0.0037481994667695425,0.6075545016114479
484,14510,100,100,0,-0.0,30,0.0,0.0
485,12442,100,100,0,-0.0,30,0.0,0.0
486,14712,100,94,6,0.32744491915447627,30,0.011449348527991995,0.32369588815135647
487,13055,100,76,24,0.7950402793845223,2,0.012477130049685372,0.7851204584239035
488,8682,100,100,0,-0.0,30,0.0,0.0
489,39801,100,93,7,0.36592365090022316,30,0.0052470169313011805,0.3640036433083861
490,2780,100,93,7,0.36592365090022316,30,0.007559898793544635,0.3631573051332531
491,6759,100,97,3,0.1943918578315762,30,0.0050887190453996235,0.19340265228235798
492,48835,100,48,52,0.9988455359952018,30,0.014147161133688661,0.9847147072498117
493,22428,100,100,0,-0.0,30,0.0,0.0
494,53922,100,24,76,0.7950402793845223,30,0.0078937766527564,0.7887644089891158
495,22685,100,99,1,0.08079313589591118,1,0.0041220183193830945,0.0804601051096678
496,55373,100,0,100,-0.0,30,0.0,0.0
497,8183,100,96,4,0.24229218908241482,30,0.011105239193105385,0.23960147636803356
498,17225,100,99,1,0.08079313589591118,30,0.0028095681275464007,0.0805661420763735
499,40750,100,96,4,0.24229218908241482,1,0.014818159183668363,0.23870186485563222
