cluster_id,feature,aggregated_score,method_count,rank_mean,rank_std,top_methods,entropy_reduction_ratio,entropy_reduction_ratio_norm,entropy_reduction_ratio_rank
28,intent_com.google.firebase.MESSAGING_EVENT,0.024778763656363577,0,26.5,,,0.0109689324704143,0.024778763656363577,26.5
28,perm_android.permission.CAMERA,0.024778763656363577,0,26.5,,,0.0109689324704143,0.024778763656363577,26.5
28,intent_android.intent.action.VIEW,0.017402119772987137,0,28.5,,,0.0077034786432105,0.017402119772987137,28.5
28,perm_android.permission.MODIFY_AUDIO_SETTINGS,0.017402119772987137,0,28.5,,,0.0077034786432105,0.017402119772987137,28.5
28,intent_com.google.vr.vrcore.ACTION_NONE,0.01607938251715861,0,30.0,,,0.007117936287809,0.01607938251715861,30.0
28,perm_android.permission.WRITE_SETTINGS,0.015420103159982478,0,31.0,,,0.0068260899774647,0.015420103159982478,31.0
28,perm_android.permission.ACCESS_FINE_LOCATION,0.014762208845506854,0,33.0,,,0.0065348567905216,0.014762208845506854,33.0
28,suspicious_Ljava/lang/Runtime;->exec,0.014762208845506854,0,33.0,,,0.0065348567905216,0.014762208845506854,33.0
28,suspicious_adb_enabled,0.014762208845506854,0,33.0,,,0.0065348567905216,0.014762208845506854,33.0
28,perm_android.permission.ACCESS_COARSE_LOCATION,0.011493310926870524,0,35.5,,,0.0050877982923874,0.011493310926870524,35.5
28,perm_com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,0.011493310926870524,0,35.5,,,0.0050877982923874,0.011493310926870524,35.5
28,intent_com.google.android.gms.measurement.UPLOAD,0.010843606179999804,0,37.5,,,0.0048001904200591,0.010843606179999804,37.5
28,perm_android.permission.READ_PHONE_STATE,0.010843606179999804,0,37.5,,,0.0048001904200591,0.010843606179999804,37.5
28,intent_android.appwidget.action.APPWIDGET_UPDATE,0.007615148985292424,0,39.5,,,0.0033710340084044,0.007615148985292424,39.5
28,suspicious_system/bin/su,0.007615148985292424,0,39.5,,,0.0033710340084044,0.007615148985292424,39.5
28,perm_android.permission.SET_WALLPAPER,0.006973432422800753,0,41.0,,,0.0030869623034261,0.006973432422800753,41.0
28,perm_android.permission.RECORD_AUDIO,0.006333028165934402,0,43.0,,,0.002803471522984,0.006333028165934402,43.0
28,perm_android.permission.SYSTEM_ALERT_WINDOW,0.006333028165934402,0,43.0,,,0.002803471522984,0.006333028165934402,43.0
28,suspicious_getSimCountryIso,0.006333028165934402,0,43.0,,,0.002803471522984,0.006333028165934402,43.0
28,intent_android.view.InputMethod,0.004419635828983344,0,45.5,,,0.0019564610899984,0.004419635828983344,45.5
28,perm_android.permission.CALL_PHONE,0.004419635828983344,0,45.5,,,0.0019564610899984,0.004419635828983344,45.5
28,intent_com.google.android.gms.analytics.ANALYTICS_DISPATCH,0.0037844275570264466,0,48.0,,,0.0016752704407646,0.0037844275570264466,48.0
28,perm_android.permission.READ_USER_DICTIONARY,0.0037844275570264466,0,48.0,,,0.0016752704407646,0.0037844275570264466,48.0
28,perm_android.permission.WRITE_USER_DICTIONARY,0.0037844275570264466,0,48.0,,,0.0016752704407646,0.0037844275570264466,48.0
28,intent_android.media.AUDIO_BECOMING_NOISY,0.003150505133524741,0,50.5,,,0.0013946490041464,0.003150505133524741,50.5
